,T2,RRR,PE,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Q_HBV,DDM_smb,DDM_accumulation_rate,DDM_ice_melt_rate,DDM_snow_melt_rate,DDM_total_melt,Q_DDM,Qobs,Q_Total
2011-01-01,-20.382,0.01,0.0,54.24,165.44,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02,-24.305,0.004,0.0,54.243,165.44,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-03,-24.159,0.0,0.0,54.243,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-04,-19.697,0.033,0.0,54.266,165.44,0.0,0.0,0.0,0.0,0.058,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-05,-20.761,0.205,0.0,54.409,165.44,0.0,0.0,0.0,0.0,0.185,0.185,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-06,-25.02,0.021,0.0,54.424,165.44,0.0,0.0,0.0,0.0,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-07,-23.873,0.0,0.0,54.424,165.44,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-08,-25.338,0.005,0.0,54.427,165.44,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-09,-25.535,0.0,0.0,54.427,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-10,-21.029,0.0,0.0,54.427,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-11,-19.686,0.0,0.0,54.427,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-12,-21.237,0.0,0.0,54.427,165.44,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-13,-21.638,0.014,0.0,54.437,165.44,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-14,-20.388,0.0,0.0,54.437,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-15,-18.185,0.0,0.0,54.437,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-16,-17.705,0.0,0.0,54.437,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-17,-17.412,0.0,0.0,54.437,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-18,-17.71,0.757,0.0,54.967,165.44,0.0,0.0,0.0,0.0,0.767,0.767,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-19,-21.029,0.222,0.0,55.122,165.44,0.0,0.0,0.0,0.0,0.211,0.211,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-20,-23.085,0.01,0.0,55.13,165.44,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-21,-23.088,0.013,0.0,55.139,165.44,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-22,-20.001,0.013,0.0,55.148,165.44,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-23,-18.293,0.113,0.0,55.227,165.44,0.0,0.0,0.0,0.0,0.103,0.103,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-24,-18.955,0.169,0.0,55.345,165.44,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-25,-20.276,0.756,0.0,55.875,165.44,0.0,0.0,0.0,0.0,0.751,0.751,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-26,-22.77,0.336,0.0,56.11,165.44,0.0,0.0,0.0,0.0,0.339,0.339,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-27,-22.838,0.006,0.0,56.114,165.44,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-28,-20.441,0.0,0.0,56.114,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-29,-19.185,0.0,0.0,56.114,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-30,-18.107,0.0,0.0,56.114,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-31,-14.492,0.0,0.0,56.114,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-01,-14.192,0.031,0.0,56.136,165.44,0.0,0.0,0.0,0.0,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-02,-15.854,0.006,0.0,56.14,165.44,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-03,-10.776,0.416,0.0,56.431,165.44,0.0,0.0,0.0,0.0,0.762,0.762,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-04,-11.419,1.194,0.0,57.267,165.44,0.0,0.0,0.0,0.0,0.848,0.848,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-05,-11.688,2.419,0.0,58.96,165.44,0.0,0.0,0.0,0.0,3.233,3.233,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-06,-11.961,2.001,0.0,60.36,165.44,0.0,0.0,0.0,0.0,1.19,1.19,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-07,-13.216,1.2,0.0,61.2,165.44,0.0,0.0,0.0,0.0,1.687,1.687,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-08,-11.683,4.09,0.0,64.063,165.44,0.0,0.0,0.0,0.0,3.604,3.604,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-09,-15.446,0.028,0.0,64.083,165.44,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-10,-13.15,1.164,0.0,64.898,165.44,0.0,0.0,0.0,0.0,1.204,1.204,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-11,-16.148,0.088,0.0,64.959,165.44,0.0,0.0,0.0,0.0,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-12,-14.789,0.0,0.0,64.959,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-13,-12.626,0.257,0.0,65.139,165.44,0.0,0.0,0.0,0.0,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-14,-12.657,0.196,0.0,65.276,165.44,0.0,0.0,0.0,0.0,0.215,0.215,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-15,-16.398,0.117,0.0,65.358,165.44,0.0,0.0,0.0,0.0,0.099,0.099,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-16,-15.446,0.002,0.0,65.359,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-17,-14.753,0.003,0.0,65.361,165.44,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-18,-15.232,0.0,0.0,65.362,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-19,-14.886,0.0,0.0,65.362,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-20,-14.286,0.623,0.0,65.798,165.44,0.0,0.0,0.0,0.0,1.16,1.16,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-21,-14.523,1.764,0.0,67.033,165.44,0.0,0.0,0.0,0.0,1.227,1.227,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-22,-12.996,0.039,0.0,67.06,165.44,0.0,0.0,0.0,0.0,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-23,-14.481,0.006,0.0,67.064,165.44,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-24,-13.943,2.866,0.0,69.07,165.44,0.0,0.0,0.0,0.0,2.894,2.894,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-25,-17.808,0.088,0.0,69.132,165.44,0.0,0.0,0.0,0.0,0.093,0.093,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-26,-18.022,0.041,0.0,69.16,165.44,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-27,-17.681,0.124,0.0,69.247,165.44,0.0,0.0,0.0,0.0,0.174,0.174,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-28,-18.075,0.105,0.0,69.32,165.44,0.0,0.0,0.0,0.0,0.051,0.051,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-01,-16.737,0.0,0.0,69.32,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-02,-15.64,0.091,0.0,69.384,165.44,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-03,-14.439,1.279,0.0,70.279,165.44,0.0,0.0,0.0,0.0,1.283,1.283,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-04,-16.387,0.03,0.0,70.3,165.44,0.0,0.0,0.0,0.0,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-05,-14.835,0.574,0.0,70.702,165.44,0.0,0.0,0.0,0.0,0.574,0.574,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-06,-15.837,0.437,0.0,71.008,165.44,0.0,0.0,0.0,0.0,0.437,0.437,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-07,-14.243,0.048,0.0,71.042,165.44,0.0,0.0,0.0,0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-08,-14.267,0.071,0.0,71.092,165.44,0.0,0.0,0.0,0.0,0.126,0.126,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-09,-12.81,0.258,0.0,71.272,165.44,0.0,0.0,0.0,0.0,0.202,0.202,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-10,-13.468,0.007,0.0,71.277,165.44,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-11,-10.68,0.012,0.0,71.285,165.44,0.0,0.0,0.0,0.0,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-12,-15.15,1.091,0.0,72.049,165.44,0.0,0.0,0.0,0.0,1.116,1.116,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-13,-18.354,0.054,0.0,72.087,165.44,0.0,0.0,0.0,0.0,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-14,-14.857,0.0,0.0,72.087,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-15,-10.027,0.059,0.0,72.129,165.44,0.0,0.0,0.0,0.0,0.059,0.059,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-16,-13.41,3.152,0.0,74.335,165.44,0.0,0.0,0.0,0.0,3.159,3.159,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-17,-16.676,0.015,0.0,74.346,165.44,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-18,-15.427,0.125,0.0,74.433,165.44,0.0,0.0,0.0,0.0,0.134,0.134,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-19,-16.381,0.377,0.0,74.697,165.44,0.0,0.0,0.0,0.0,0.427,0.427,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-20,-18.862,0.207,0.0,74.842,165.44,0.0,0.0,0.0,0.0,0.148,0.148,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-21,-18.346,0.0,0.0,74.842,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-22,-16.8,0.0,0.0,74.842,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-23,-16.026,0.0,0.0,74.842,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-24,-13.957,0.0,0.0,74.842,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-25,-11.385,0.0,0.0,74.842,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-26,-7.705,0.0,0.0,74.842,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-27,-7.473,0.0,0.0,74.842,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-28,-7.332,0.044,0.0,74.873,165.44,0.0,0.0,0.0,0.0,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-29,-7.318,0.412,0.0,75.161,165.44,0.0,0.0,0.0,0.0,0.413,0.413,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-30,-8.399,0.125,0.0,75.248,165.44,0.0,0.0,0.0,0.0,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.0
2011-03-31,-8.044,0.428,0.0,75.548,165.44,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-01,-7.117,0.596,0.0,75.965,165.44,0.0,0.0,0.0,0.0,0.594,0.594,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-02,-6.393,0.008,0.0,75.971,165.44,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-03,-5.969,0.585,0.0,76.38,165.44,0.0,0.0,0.0,0.0,1.063,1.063,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-04,-12.307,14.935,0.0,86.835,165.44,0.0,0.0,0.0,0.0,15.897,15.897,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-05,-13.885,3.503,0.0,89.287,165.44,0.0,0.0,0.0,0.0,2.062,2.062,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-06,-13.481,0.14,0.0,89.385,165.44,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-07,-13.237,0.003,0.0,89.387,165.44,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-08,-11.57,0.0,0.0,89.387,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-09,-9.745,0.0,0.0,89.387,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-10,-8.733,0.0,0.0,89.387,165.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-11,-6.599,0.009,0.0,89.393,165.44,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-12,-5.222,1.804,0.0,90.656,165.44,0.0,0.0,0.0,0.0,1.73,1.73,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-13,-6.623,0.002,0.0,90.658,165.44,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-14,-4.612,0.002,0.043,90.659,165.396,0.044,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-15,-3.738,0.018,0.14,90.672,165.224,0.171,0.0,0.0,0.0,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-16,-2.813,0.0,0.242,90.672,164.895,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-17,-2.17,0.0,0.313,90.672,164.422,0.474,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-18,-3.108,0.077,0.209,90.726,164.127,0.294,0.0,0.0,0.0,0.079,0.079,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-19,-4.23,1.835,0.085,92.011,164.007,0.12,0.0,0.0,0.0,1.846,1.846,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-20,-4.215,0.401,0.087,92.292,163.893,0.114,0.0,0.0,0.0,0.431,0.431,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-21,-3.883,2.353,0.123,93.938,163.738,0.155,0.0,0.0,0.0,2.311,2.311,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-22,-4.406,0.326,0.066,94.166,163.667,0.071,0.0,0.0,0.0,0.325,0.325,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-23,-4.099,0.003,0.1,94.168,163.552,0.115,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-24,-2.145,0.247,0.316,94.341,163.112,0.44,0.0,0.0,0.0,0.249,0.249,0.0,0.0,0.0,0.0,0.0,0.0
2011-04-25,0.023,0.477,0.555,94.226,162.415,0.864,0.0,0.299,0.001,0.081,0.444,0.0,0.363,0.363,0.363,0.0,0.364
2011-04-26,1.059,0.741,0.67,88.931,161.617,1.057,0.0,0.749,0.005,-1.535,0.475,0.0,2.01,2.01,2.01,0.0,2.0149999999999997
2011-04-27,0.422,0.778,0.599,86.822,160.996,0.896,0.0,1.202,0.016,-0.733,0.594,0.0,1.327,1.327,1.327,0.0,1.343
2011-04-28,-2.517,2.888,0.274,89.473,160.687,0.308,0.0,1.154,0.032,2.889,2.889,0.0,0.0,0.0,0.0,0.0,0.032
2011-04-29,-2.807,0.912,0.242,90.813,160.404,0.283,0.0,1.108,0.046,0.959,0.959,0.0,0.0,0.0,0.0,0.0,0.046
2011-04-30,-3.071,14.042,0.213,101.411,160.164,0.24,0.0,1.064,0.051,14.037,14.037,0.0,0.0,0.0,0.0,0.0,0.051
2011-05-01,-5.132,7.116,0.0,107.675,160.164,0.0,0.0,1.021,0.049,7.119,7.119,0.0,0.0,0.0,0.0,0.0,0.049
2011-05-02,-6.032,0.084,0.0,109.242,160.164,0.0,0.0,0.98,0.045,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.045
2011-05-03,-2.552,0.0,0.271,109.88,159.875,0.289,0.0,0.941,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041
2011-05-04,-1.224,0.028,0.417,110.205,159.366,0.509,0.0,0.903,0.039,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.039
2011-05-05,-0.989,0.66,0.443,110.915,158.819,0.547,0.0,0.867,0.038,0.661,0.661,0.0,0.0,0.0,0.0,0.0,0.038
2011-05-06,-0.273,2.028,0.523,112.402,158.117,0.702,0.0,0.833,0.037,2.032,2.032,0.0,0.0,0.0,0.0,0.0,0.037
2011-05-07,-1.591,0.181,0.377,112.927,157.66,0.458,0.0,0.799,0.036,0.177,0.177,0.0,0.0,0.0,0.0,0.0,0.036
2011-05-08,-2.899,3.352,0.232,115.998,157.402,0.257,0.0,0.767,0.034,3.363,3.363,0.0,0.0,0.0,0.0,0.0,0.034
2011-05-09,-4.322,2.043,0.075,117.675,157.338,0.064,0.0,0.737,0.033,2.216,2.216,0.0,0.0,0.0,0.0,0.0,0.033
2011-05-10,-4.556,0.784,0.049,118.223,157.303,0.035,0.0,0.707,0.032,0.82,0.82,0.0,0.0,0.0,0.0,0.0,0.032
2011-05-11,-3.273,2.635,0.191,120.068,157.142,0.162,0.0,0.679,0.03,2.415,2.415,0.0,0.0,0.0,0.0,0.0,0.03
2011-05-12,-1.783,0.505,0.356,120.421,156.752,0.39,0.0,0.652,0.029,0.651,0.651,0.0,0.0,0.0,0.0,0.0,0.029
2011-05-13,-2.245,5.973,0.305,124.603,156.436,0.316,0.0,0.626,0.028,5.825,5.825,0.0,0.0,0.0,0.0,0.0,0.028
2011-05-14,-0.915,0.181,0.452,124.729,155.933,0.503,0.0,0.601,0.027,0.181,0.181,0.0,0.0,0.0,0.0,0.0,0.027
2011-05-15,0.451,1.426,0.603,122.477,155.716,0.753,0.0,1.43,0.028,-0.535,1.028,0.0,1.563,1.563,1.563,0.0,1.591
2011-05-16,1.243,1.097,0.69,116.262,155.269,0.861,0.0,2.029,0.038,-2.983,0.429,0.0,3.412,3.412,3.412,0.0,3.4499999999999997
2011-05-17,-0.093,8.112,0.542,121.964,154.685,0.583,0.0,1.948,0.057,8.327,8.327,0.0,0.0,0.0,0.0,0.0,0.057
2011-05-18,-1.106,1.103,0.43,123.013,154.265,0.42,0.0,1.87,0.077,0.919,0.919,0.0,0.0,0.0,0.0,0.0,0.077
2011-05-19,-3.108,8.679,0.209,129.865,154.104,0.161,0.0,1.795,0.086,8.869,8.869,0.0,0.0,0.0,0.0,0.0,0.086
2011-05-20,-3.252,8.217,0.193,136.431,153.941,0.163,0.0,1.723,0.083,8.601,8.601,0.0,0.0,0.0,0.0,0.0,0.083
2011-05-21,-4.035,6.66,0.107,142.102,153.86,0.081,0.0,1.654,0.076,6.058,6.058,0.0,0.0,0.0,0.0,0.0,0.076
2011-05-22,-6.627,0.01,0.0,143.766,153.86,0.0,0.0,1.588,0.07,0.039,0.039,0.0,0.0,0.0,0.0,0.0,0.07
2011-05-23,-4.915,0.118,0.009,145.077,153.853,0.007,0.0,1.525,0.067,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.067
2011-05-24,-3.42,0.0,0.175,145.932,153.697,0.156,0.0,1.464,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065
2011-05-25,-1.389,0.605,0.399,146.703,153.24,0.457,0.0,1.405,0.063,0.605,0.605,0.0,0.0,0.0,0.0,0.0,0.063
2011-05-26,-0.058,0.515,0.546,147.078,152.59,0.65,0.0,1.349,0.061,0.699,0.699,0.0,0.0,0.0,0.0,0.0,0.061
2011-05-27,-1.374,1.481,0.401,148.458,152.216,0.374,0.0,1.295,0.058,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.058
2011-05-28,-2.006,0.974,0.331,149.641,151.951,0.265,0.0,1.243,0.056,0.971,0.971,0.0,0.0,0.0,0.0,0.0,0.056
2011-05-29,-0.587,0.259,0.488,149.969,151.491,0.461,0.0,1.194,0.053,0.257,0.257,0.0,0.0,0.0,0.0,0.0,0.053
2011-05-30,0.647,0.931,0.624,146.732,151.25,0.607,0.0,1.687,0.053,-0.987,0.732,0.0,1.718,1.718,1.718,0.0,1.771
2011-05-31,1.013,2.701,0.665,141.669,151.565,0.752,0.127,3.06,0.061,-0.862,1.493,0.0,2.355,2.355,2.355,0.0,2.416
2011-06-01,-0.304,4.457,0.519,144.864,151.025,0.54,0.0,3.059,0.084,4.479,4.479,0.0,0.0,0.0,0.0,0.7698247698247698,0.084
2011-06-02,-0.079,2.575,0.544,146.686,150.458,0.567,0.0,2.937,0.114,2.608,2.608,0.0,0.0,0.0,0.0,1.7449361449361451,0.114
2011-06-03,-0.73,8.509,0.472,152.825,150.01,0.448,0.0,2.819,0.132,8.461,8.461,0.0,0.0,0.0,0.0,1.2573804573804577,0.132
2011-06-04,0.582,0.394,0.617,149.914,149.537,0.63,0.0,2.934,0.131,-1.727,0.25,0.0,1.977,1.977,1.977,1.2573804573804577,2.108
2011-06-05,0.808,2.74,0.642,145.875,150.325,0.659,0.617,4.256,0.13,0.201,2.058,0.0,1.857,1.857,1.857,1.2573804573804577,1.987
2011-06-06,1.06,1.346,0.67,140.577,152.444,0.741,3.242,5.526,0.161,-2.557,0.464,0.0,3.021,3.021,3.021,1.2573804573804577,3.182
2011-06-07,0.121,5.063,0.566,139.971,154.121,0.559,4.948,6.745,0.259,5.063,5.063,0.0,0.0,0.0,0.0,0.7698247698247698,0.259
2011-06-08,0.117,3.408,0.566,139.384,155.117,0.558,5.619,7.915,0.415,3.365,3.392,0.0,0.026,0.026,0.026,0.7698247698247698,0.441
2011-06-09,0.084,4.476,0.562,138.964,156.474,0.518,6.788,9.038,0.578,4.489,4.489,0.0,0.0,0.0,0.0,1.2573804573804577,0.578
2011-06-10,-0.029,4.505,0.55,142.125,156.032,0.441,4.998,10.117,0.699,4.602,4.602,0.0,0.0,0.0,0.0,1.2573804573804577,0.699
2011-06-11,1.772,0.329,0.749,133.264,158.941,0.757,9.057,11.152,0.772,-5.278,0.012,0.0,5.291,5.291,5.291,0.7698247698247698,6.063000000000001
2011-06-12,3.335,0.801,0.921,116.591,164.757,1.155,18.641,12.146,0.877,-9.138,0.0,0.0,9.138,9.138,9.138,3.361568161568161,10.015
2011-06-13,2.714,3.422,0.853,103.022,169.969,1.044,27.625,13.1,1.149,-7.384,0.0,0.0,7.384,7.384,7.384,14.908939708939707,8.533000000000001
2011-06-14,1.971,10.774,0.771,93.165,176.024,0.865,38.577,14.016,1.642,-3.761,1.212,0.0,4.973,4.973,4.973,11.496049896049895,6.615
2011-06-15,0.734,5.667,0.634,89.495,178.28,0.615,41.494,14.896,2.259,1.908,3.739,0.0,1.831,1.831,1.831,6.3125631125631125,4.09
2011-06-16,0.949,7.809,0.658,84.753,181.324,0.692,46.572,15.74,2.823,2.086,4.477,0.0,2.391,2.391,2.391,7.56994356994357,5.214
2011-06-17,0.647,7.159,0.624,81.518,183.63,0.639,49.939,16.55,3.221,3.394,5.045,0.0,1.652,1.652,1.652,6.3125631125631125,4.873
2011-06-18,0.598,10.303,0.619,78.528,186.617,0.621,55.209,17.328,3.484,6.586,7.941,0.0,1.355,1.355,1.355,6.928422928422928,4.839
2011-06-19,0.394,9.923,0.596,76.56,189.091,0.591,59.282,18.075,3.714,7.363,8.298,0.0,0.935,0.935,0.935,6.3125631125631125,4.649
2011-06-20,0.474,5.437,0.605,74.19,190.496,0.554,60.353,18.792,3.961,3.905,4.587,0.0,0.682,0.682,0.682,6.3125631125631125,4.643
2011-06-21,1.192,1.215,0.685,68.228,191.655,0.692,61.213,19.48,4.19,-2.777,0.503,0.0,3.28,3.28,3.28,5.696703296703298,7.470000000000001
2011-06-22,1.444,1.298,0.712,61.007,193.074,0.737,63.124,20.141,4.35,-3.74,0.35,0.0,4.09,4.09,4.09,5.696703296703298,8.44
2011-06-23,0.538,1.414,0.612,58.316,193.522,0.548,61.427,20.776,4.44,0.243,1.178,0.0,0.935,0.935,0.935,5.696703296703298,5.375
2011-06-24,1.376,1.183,0.705,51.436,194.762,0.737,63.033,21.385,4.484,-3.544,0.359,0.0,3.903,3.903,3.903,7.56994356994357,8.387
2011-06-25,3.608,0.099,0.952,33.398,197.876,1.292,72.829,21.969,4.546,-10.499,0.0,0.0,10.499,10.499,10.499,10.161686961686963,15.045000000000002
2011-06-26,3.678,1.216,0.959,15.009,201.027,1.321,83.446,22.53,4.763,-9.516,0.0,0.0,9.516,9.516,9.516,11.496049896049895,14.279
2011-06-27,0.889,7.156,0.651,10.562,202.784,0.603,86.594,23.069,5.199,2.652,4.629,0.0,1.977,1.977,1.977,5.696703296703298,7.176
2011-06-28,1.454,0.443,0.714,3.291,203.735,0.643,86.884,23.586,5.702,-3.818,0.247,0.0,4.065,4.065,4.065,8.211464211464211,9.767
2011-06-29,0.714,8.102,0.632,0.0,205.391,0.514,89.716,24.083,6.057,5.087,6.794,0.0,1.706,1.706,1.706,6.928422928422928,7.763
