,T2,RRR,PE,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Q_HBV,DDM_smb,DDM_accumulation_rate,DDM_ice_melt_rate,DDM_snow_melt_rate,DDM_total_melt,Q_DDM,Qobs,Q_Total
2011-01-13,-21.63842427275398,0.01430511474609375,0.0,65.57441426489731,191.569643986277,0.0,0.0,0.00012254195146595346,5.146040976917475e-06,0.01430511474609375,0.01430511474609375,0.0,0.0,0.0,0.0,0.0,5.146040976917475e-06
2011-01-14,-20.387759797728307,0.0,0.0,65.57441426489731,191.569643986277,0.0,0.0,0.00011764027340731532,5.034244461861195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.034244461861195e-06
2011-01-15,-18.18544452675177,0.0,0.0,65.57441426489731,191.569643986277,0.0,0.0,0.00011293466247102271,5.024325077460896e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.024325077460896e-06
2011-01-16,-17.705202831959596,0.0,0.0,65.57441426489731,191.569643986277,0.0,0.0,0.00010841727597218181,4.919737938244279e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919737938244279e-06
2011-01-17,-17.41226627889552,0.0,0.0,65.57441426489731,191.569643986277,0.0,0.0,0.00010408058493329454,4.714458864737204e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714458864737204e-06
2011-01-18,-17.71016133108518,0.7567405700683594,0.0,66.10413266394517,191.569643986277,0.0,0.0,9.991736153596276e-05,4.481819815191023e-06,0.7567405700683594,0.7567405700683594,0.0,0.0,0.0,0.0,0.0,4.481819815191023e-06
2011-01-19,-21.02850294917056,0.22172927856445312,0.0,66.25934315894028,191.569643986277,0.0,0.0,9.592066707452424e-05,4.275159033088936e-06,0.22172927856445312,0.22172927856445312,0.0,0.0,0.0,0.0,0.0,4.275159033088936e-06
2011-01-20,-23.08508736997443,0.01049041748046875,0.0,66.26668645117661,191.569643986277,0.0,0.0,9.208384039154327e-05,4.10247357625652e-06,0.01049041748046875,0.01049041748046875,0.0,0.0,0.0,0.0,0.0,4.10247357625652e-06
2011-01-21,-23.08812719644206,0.012874603271484375,0.0,66.27569867346665,191.569643986277,0.0,0.0,8.840048677588153e-05,3.94803926393564e-06,0.012874603271484375,0.012874603271484375,0.0,0.0,0.0,0.0,0.0,3.94803926393564e-06
2011-01-22,-20.00142902318985,0.0133514404296875,0.0,66.28504468176743,191.569643986277,0.0,0.0,8.486446730484627e-05,3.7975263188434894e-06,0.0133514404296875,0.0133514404296875,0.0,0.0,0.0,0.0,0.0,3.7975263188434894e-06
2011-01-23,-18.293367592412398,0.1125335693359375,0.0,66.36381818030259,191.569643986277,0.0,0.0,8.146988861265242e-05,3.646971312792281e-06,0.1125335693359375,0.1125335693359375,0.0,0.0,0.0,0.0,0.0,3.646971312792281e-06
2011-01-24,-18.955290181851186,0.16927719116210938,0.0,66.48231221411606,191.569643986277,0.0,0.0,7.821109306814632e-05,3.4991004681761076e-06,0.16927719116210938,0.16927719116210938,0.0,0.0,0.0,0.0,0.0,3.4991004681761076e-06
2011-01-25,-20.275839193410686,0.7562637329101562,0.0,67.01169682715317,191.569643986277,0.0,0.0,7.508264934542046e-05,3.357213798292244e-06,0.7562637329101562,0.7562637329101562,0.0,0.0,0.0,0.0,0.0,3.357213798292244e-06
2011-01-26,-22.769590694109137,0.3361701965332031,0.0,67.24701596472642,191.569643986277,0.0,0.0,7.207934337160364e-05,3.222371715365516e-06,0.3361701965332031,0.3361701965332031,0.0,0.0,0.0,0.0,0.0,3.222371715365516e-06
2011-01-27,-22.838456254882644,0.006198883056640625,0.0,67.25135518286606,191.569643986277,0.0,0.0,6.919616963673949e-05,3.093851294085437e-06,0.006198883056640625,0.006198883056640625,0.0,0.0,0.0,0.0,0.0,3.093851294085437e-06
2011-01-28,-20.441382227933772,0.0,0.0,67.25135518286606,191.569643986277,0.0,0.0,6.642832285126991e-05,2.9705775537499145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9705775537499145e-06
2011-01-29,-19.18485925408656,0.0,0.0,67.25135518286606,191.569643986277,0.0,0.0,6.377118993721912e-05,2.8519414733512474e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8519414733512474e-06
2011-01-30,-18.107153049649558,0.0,0.0,67.25135518286606,191.569643986277,0.0,0.0,6.122034233973036e-05,2.7378042833834754e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7378042833834754e-06
2011-01-31,-14.492203715344017,0.0,0.0,67.25135518286606,191.569643986277,0.0,0.0,5.877152864614115e-05,2.628176572254949e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.628176572254949e-06
2011-02-01,-14.192364475694012,0.030517578125,0.0,67.27271748755356,191.569643986277,0.0,0.0,5.64206675002955e-05,2.522992436281506e-06,0.030517578125,0.030517578125,0.0,0.0,0.0,0.0,0.0,2.522992436281506e-06
2011-02-02,-15.854015528395855,0.006198883056640625,0.0,67.27705670569321,191.569643986277,0.0,0.0,5.416384080028368e-05,2.4220786260857496e-06,0.006198883056640625,0.006198883056640625,0.0,0.0,0.0,0.0,0.0,2.4220786260857496e-06
2011-02-03,-10.77558216921139,0.415802001953125,0.0,67.5681181070604,191.569643986277,0.0,0.0,5.199728716827233e-05,2.3252221709444514e-06,0.415802001953125,0.415802001953125,0.0,0.0,0.0,0.0,0.0,2.3252221709444514e-06
2011-02-04,-11.419435330137098,1.1935234069824219,0.0,68.4035844919481,191.569643986277,0.0,0.0,4.991739568154144e-05,2.232229579777332e-06,1.1935234069824219,1.1935234069824219,0.0,0.0,0.0,0.0,0.0,2.232229579777332e-06
2011-02-05,-11.687516182649105,2.41851806640625,0.0,70.09654713843247,191.569643986277,0.0,0.0,4.792069985427978e-05,2.1429412080481062e-06,2.41851806640625,2.41851806640625,0.0,0.0,0.0,0.0,0.0,2.1429412080481062e-06
2011-02-06,-11.961179761435844,2.0008087158203125,0.0,71.49711323950669,191.569643986277,0.0,0.0,4.600387186010859e-05,2.0572176784270147e-06,2.0008087158203125,2.0008087158203125,0.0,0.0,0.0,0.0,0.0,2.0572176784270147e-06
2011-02-07,-13.216083707332642,1.2001991271972656,0.0,72.33725262854477,191.569643986277,0.0,0.0,4.4163716985704244e-05,1.9749245460760257e-06,1.2001991271972656,1.2001991271972656,0.0,0.0,0.0,0.0,0.0,1.9749245460760257e-06
2011-02-08,-11.683289870701438,4.090309143066406,0.0,75.20046902869126,191.569643986277,0.0,0.0,4.2397168306276076e-05,1.8959268031846124e-06,4.090309143066406,4.090309143066406,0.0,0.0,0.0,0.0,0.0,1.8959268031846124e-06
2011-02-09,-15.445900890326184,0.02765655517578125,0.0,75.2198286173143,191.569643986277,0.0,0.0,4.070128157402503e-05,1.82009095085919e-06,0.02765655517578125,0.02765655517578125,0.0,0.0,0.0,0.0,0.0,1.82009095085919e-06
2011-02-10,-13.149961116868274,1.1644363403320312,0.0,76.03493405554673,191.569643986277,0.0,0.0,3.9073230311064026e-05,1.7472884651570522e-06,1.1644363403320312,1.1644363403320312,0.0,0.0,0.0,0.0,0.0,1.7472884651570522e-06
2011-02-11,-16.148279016302975,0.087738037109375,0.0,76.09635068152329,191.569643986277,0.0,0.0,3.7510301098621464e-05,1.6773972480552553e-06,0.087738037109375,0.087738037109375,0.0,0.0,0.0,0.0,0.0,1.6773972480552553e-06
2011-02-12,-14.78944731753493,0.0,0.0,76.09635068152329,191.569643986277,0.0,0.0,3.6009889054676606e-05,1.610301126555717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.610301126555717e-06
2011-02-13,-12.625539362550098,0.25653839111328125,0.0,76.27592755530259,191.569643986277,0.0,0.0,3.456949349248954e-05,1.5458887926849616e-06,0.25653839111328125,0.25653839111328125,0.0,0.0,0.0,0.0,0.0,1.5458887926849616e-06
2011-02-14,-12.656687478885312,0.19598007202148438,0.0,76.41311360571763,191.569643986277,0.0,0.0,3.318671375278996e-05,1.4840531310642854e-06,0.19598007202148438,0.19598007202148438,0.0,0.0,0.0,0.0,0.0,1.4840531310642854e-06
2011-02-15,-16.397955733953765,0.11658668518066406,0.0,76.49472428534409,191.569643986277,0.0,0.0,3.185924520267836e-05,1.4246910433911565e-06,0.11658668518066406,0.11658668518066406,0.0,0.0,0.0,0.0,0.0,1.4246910433911565e-06
2011-02-16,-15.445799740766018,0.0019073486328125,0.0,76.49605942938706,191.569643986277,0.0,0.0,3.058487539457123e-05,1.3677034713610159e-06,0.0019073486328125,0.0019073486328125,0.0,0.0,0.0,0.0,0.0,1.3677034713610159e-06
2011-02-17,-14.752526530695443,0.003337860107421875,0.0,76.49839593146226,191.569643986277,0.0,0.0,2.936148037878838e-05,1.3129953662844397e-06,0.003337860107421875,0.003337860107421875,0.0,0.0,0.0,0.0,0.0,1.3129953662844397e-06
2011-02-18,-15.232145610186187,0.000476837158203125,0.0,76.498729717473,191.569643986277,0.0,0.0,2.8187021163636845e-05,1.2604755476245339e-06,0.000476837158203125,0.000476837158203125,0.0,0.0,0.0,0.0,0.0,1.2604755476245339e-06
2011-02-19,-14.885650830557188,0.0,0.0,76.498729717473,191.569643986277,0.0,0.0,2.705954031709137e-05,1.2100565095576943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2100565095576943e-06
2011-02-20,-14.285622749685066,0.6232261657714844,0.0,76.93498803351304,191.569643986277,0.0,0.0,2.5977158704407718e-05,1.161654239483167e-06,0.6232261657714844,0.6232261657714844,0.0,0.0,0.0,0.0,0.0,1.161654239483167e-06
2011-02-21,-14.52303044837639,1.7638206481933594,0.0,78.16966248724839,191.569643986277,0.0,0.0,2.493807235623141e-05,1.1151880695349315e-06,1.7638206481933594,1.7638206481933594,0.0,0.0,0.0,0.0,0.0,1.1151880695349315e-06
2011-02-22,-12.995883645652052,0.03910064697265625,0.0,78.19703294012925,191.569643986277,0.0,0.0,2.3940549461982154e-05,1.070580550330932e-06,0.03910064697265625,0.03910064697265625,0.0,0.0,0.0,0.0,0.0,1.070580550330932e-06
2011-02-23,-14.48105523193635,0.0057220458984375,0.0,78.20103837225815,191.569643986277,0.0,0.0,2.2982927483502866e-05,1.0277573309600751e-06,0.0057220458984375,0.0057220458984375,0.0,0.0,0.0,0.0,0.0,1.0277573309600751e-06
2011-02-24,-13.942968017429768,2.8657913208007812,0.0,80.2070922968187,191.569643986277,0.0,0.0,2.206361038416275e-05,9.866470381501687e-07,2.8657913208007812,2.8657913208007812,0.0,0.0,0.0,0.0,0.0,9.866470381501687e-07
2011-02-25,-17.808145851012558,0.08821487426757812,0.0,80.268842708806,191.569643986277,0.0,0.0,2.118106596879624e-05,9.471811558776929e-07,0.08821487426757812,0.08821487426757812,0.0,0.0,0.0,0.0,0.0,9.471811558776929e-07
2011-02-26,-18.022004709949854,0.040531158447265625,0.0,80.29721451971909,191.569643986277,0.0,0.0,2.033382333004439e-05,9.092939089521369e-07,0.040531158447265625,0.040531158447265625,0.0,0.0,0.0,0.0,0.0,9.092939089521369e-07
2011-02-27,-17.681028888046598,0.12350082397460938,0.0,80.38366509650132,191.569643986277,0.0,0.0,1.9520470396842615e-05,8.729221524075841e-07,0.12350082397460938,0.12350082397460938,0.0,0.0,0.0,0.0,0.0,8.729221524075841e-07
2011-02-28,-18.074656146144893,0.1049041748046875,0.0,80.4570980188646,191.569643986277,0.0,0.0,1.873965158096891e-05,8.380052664543418e-07,0.1049041748046875,0.1049041748046875,0.0,0.0,0.0,0.0,0.0,8.380052664543418e-07
2011-03-01,-16.736831639559263,0.0,0.0,80.4570980188646,191.569643986277,0.0,0.0,1.7990065517730153e-05,8.044850559697784e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.044850559697784e-07
2011-03-02,-15.639782793776055,0.09059906005859375,0.0,80.52051736090561,191.569643986277,0.0,0.0,1.7270462897020945e-05,7.723056537955342e-07,0.09059906005859375,0.09059906005859375,0.0,0.0,0.0,0.0,0.0,7.723056537955342e-07
2011-03-03,-14.439311841514398,1.2793540954589844,0.0,81.4160652277269,191.569643986277,0.0,0.0,1.6579644381140106e-05,7.414134276200648e-07,1.2793540954589844,1.2793540954589844,0.0,0.0,0.0,0.0,0.0,7.414134276200648e-07
2011-03-04,-16.38658461054994,0.030040740966796875,0.0,81.43709374640366,191.569643986277,0.0,0.0,1.5916458605894503e-05,7.11756890473221e-07,0.030040740966796875,0.030040740966796875,0.0,0.0,0.0,0.0,0.0,7.11756890473221e-07
2011-03-05,-14.834563189352515,0.5741119384765625,0.0,81.83897210333726,191.569643986277,0.0,0.0,1.5279800261658722e-05,6.832866148343112e-07,0.5741119384765625,0.5741119384765625,0.0,0.0,0.0,0.0,0.0,6.832866148343112e-07
2011-03-06,-15.83651905500448,0.4372596740722656,0.0,82.14505387518784,191.569643986277,0.0,0.0,1.4668608251192373e-05,6.559551502436294e-07,0.4372596740722656,0.4372596740722656,0.0,0.0,0.0,0.0,0.0,6.559551502436294e-07
2011-03-07,-14.243120838036807,0.048160552978515625,0.0,82.1787662622728,191.569643986277,0.0,0.0,1.4081863921144678e-05,6.297169442436677e-07,0.048160552978515625,0.048160552978515625,0.0,0.0,0.0,0.0,0.0,6.297169442436677e-07
2011-03-08,-14.266549586992683,0.07104873657226562,0.0,82.22850037787339,191.569643986277,0.0,0.0,1.351858936429889e-05,6.045282664796835e-07,0.07104873657226562,0.07104873657226562,0.0,0.0,0.0,0.0,0.0,6.045282664796835e-07
2011-03-09,-12.810027673551518,0.25844573974609375,0.0,82.40941239569565,191.569643986277,0.0,0.0,1.2977845789726934e-05,5.803471358206464e-07,0.25844573974609375,0.25844573974609375,0.0,0.0,0.0,0.0,0.0,5.803471358206464e-07
2011-03-10,-13.4680103279726,0.00667572021484375,0.0,82.41408539984604,191.569643986277,0.0,0.0,1.2458731958137857e-05,5.571332503856454e-07,0.00667572021484375,0.00667572021484375,0.0,0.0,0.0,0.0,0.0,5.571332503856454e-07
2011-03-11,-10.68001947104635,0.011920928955078125,0.0,82.4224300501146,191.569643986277,0.0,0.0,1.1960382679812342e-05,5.348479203686423e-07,0.011920928955078125,0.011920928955078125,0.0,0.0,0.0,0.0,0.0,5.348479203686423e-07
2011-03-12,-15.149517677795856,1.09100341796875,0.0,83.18613244269272,191.569643986277,0.0,0.0,1.1481967372619849e-05,5.134540035536566e-07,1.09100341796875,1.09100341796875,0.0,0.0,0.0,0.0,0.0,5.134540035536566e-07
2011-03-13,-18.354058060781522,0.05435943603515625,0.0,83.22418404791733,191.569643986277,0.0,0.0,1.1022688677715055e-05,4.929158434119668e-07,0.05435943603515625,0.05435943603515625,0.0,0.0,0.0,0.0,0.0,4.929158434119668e-07
2011-03-14,-14.857492701749814,0.0,0.0,83.22418404791733,191.569643986277,0.0,0.0,1.0581781130606452e-05,4.7319920967590166e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7319920967590166e-07
2011-03-15,-10.027496102071979,0.0591278076171875,0.0,83.26557351324936,191.569643986277,0.0,0.0,1.0158509885382194e-05,4.5427124128897355e-07,0.0591278076171875,0.0591278076171875,0.0,0.0,0.0,0.0,0.0,4.5427124128897355e-07
2011-03-16,-13.409555432811525,3.1518936157226562,0.0,85.47189904425522,191.569643986277,0.0,0.0,9.752169489966906e-06,4.361003916373263e-07,3.1518936157226562,3.1518936157226562,0.0,0.0,0.0,0.0,0.0,4.361003916373263e-07
2011-03-17,-16.67568238908039,0.0152587890625,0.0,85.48258019659897,191.569643986277,0.0,0.0,9.36208271036823e-06,4.1865637597172895e-07,0.0152587890625,0.0152587890625,0.0,0.0,0.0,0.0,0.0,4.1865637597172895e-07
2011-03-18,-15.427212822727524,0.12493133544921875,0.0,85.57003213141343,191.569643986277,0.0,0.0,8.9875994019535e-06,4.0191012093282197e-07,0.12493133544921875,0.12493133544921875,0.0,0.0,0.0,0.0,0.0,4.0191012093282197e-07
2011-03-19,-16.38069573965702,0.37670135498046875,0.0,85.83372307989976,191.569643986277,0.0,0.0,8.628095425875361e-06,3.858337160955239e-07,0.37670135498046875,0.37670135498046875,0.0,0.0,0.0,0.0,0.0,3.858337160955239e-07
2011-03-20,-18.862056639001974,0.20742416381835938,0.0,85.9789199945726,191.569643986277,0.0,0.0,8.282971608840346e-06,3.7040036745172827e-07,0.20742416381835938,0.20742416381835938,0.0,0.0,0.0,0.0,0.0,3.7040036745172827e-07
2011-03-21,-18.34617151211943,0.0,0.0,85.9789199945726,191.569643986277,0.0,0.0,7.951652744486732e-06,3.5558435275367093e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5558435275367093e-07
2011-03-22,-16.799507348535855,0.0,0.0,85.9789199945726,191.569643986277,0.0,0.0,7.633586634707262e-06,3.413609786435223e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.413609786435223e-07
2011-03-23,-16.02638949637443,0.0,0.0,85.9789199945726,191.569643986277,0.0,0.0,7.328243169318971e-06,3.277065394977755e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277065394977755e-07
2011-03-24,-13.957331569880646,0.0,0.0,85.9789199945726,191.569643986277,0.0,0.0,7.035113442546213e-06,3.1459827791786107e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1459827791786107e-07
2011-03-25,-11.385132959340515,0.0,0.0,85.9789199945726,191.569643986277,0.0,0.0,6.753708904844364e-06,3.0201434680114656e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0201434680114656e-07
2011-03-26,-7.704574823847977,0.0,0.0,85.9789199945726,191.569643986277,0.0,0.0,6.48356054865059e-06,2.89933772929102e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89933772929102e-07
2011-03-27,-7.472959331917063,0.0,0.0,85.9789199945726,191.569643986277,0.0,0.0,6.224218126704566e-06,2.7833642201193886e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7833642201193886e-07
2011-03-28,-7.3319386010094805,0.044345855712890625,0.0,86.00996209357163,191.569643986277,0.0,0.0,5.975249401636383e-06,2.6720296513146144e-07,0.044345855712890625,0.044345855712890625,0.0,0.0,0.0,0.0,0.0,2.6720296513146144e-07
2011-03-29,-7.317595824225276,0.4115104675292969,0.0,86.29801942084214,191.569643986277,0.0,0.0,5.736239425570928e-06,2.565148465262027e-07,0.4115104675292969,0.4115104675292969,0.0,0.0,0.0,0.0,0.0,2.565148465262027e-07
2011-03-30,-8.399062689750103,0.12493133544921875,0.0,86.38547135565659,191.569643986277,0.0,0.0,5.50678984854809e-06,2.462542526651544e-07,0.12493133544921875,0.12493133544921875,0.0,0.0,0.0,0.0,0.0,2.462542526651544e-07
2011-03-31,-8.043956035669227,0.42819976806640625,0.0,86.68521119330308,191.569643986277,0.0,0.0,5.286518254606167e-06,2.364040825585482e-07,0.42819976806640625,0.42819976806640625,0.0,0.0,0.0,0.0,0.0,2.364040825585482e-07
2011-04-01,-7.116995032606056,0.5960464477539062,0.0,87.10244370673081,191.569643986277,0.0,0.0,5.07505752442192e-06,2.269479192562063e-07,0.5960464477539062,0.5960464477539062,0.0,0.0,0.0,0.0,0.0,2.269479192562063e-07
2011-04-02,-6.392885611575181,0.00762939453125,0.0,87.10778428290268,191.569643986277,0.0,0.0,4.872055223445043e-06,2.1787000248595803e-07,0.00762939453125,0.00762939453125,0.0,0.0,0.0,0.0,0.0,2.1787000248595803e-07
2011-04-03,-5.9687865123635175,0.5846023559570312,0.0,87.5170059320726,191.569643986277,0.0,0.0,4.677173014507241e-06,2.0915520238651968e-07,0.5846023559570312,0.5846023559570312,0.0,0.0,0.0,0.0,0.0,2.0915520238651968e-07
2011-04-04,-12.306702073632605,14.935493469238281,0.0,97.9718513605394,191.569643986277,0.0,0.0,4.490086093926951e-06,2.0078899429105885e-07,14.935493469238281,14.935493469238281,0.0,0.0,0.0,0.0,0.0,2.0078899429105885e-07
2011-04-05,-13.885041896691313,3.5033226013183594,0.0,100.42417718146226,191.569643986277,0.0,0.0,4.310482650169873e-06,1.9275743451941648e-07,3.5033226013183594,3.5033226013183594,0.0,0.0,0.0,0.0,0.0,1.9275743451941648e-07
2011-04-06,-13.481206657862979,0.13971328735351562,0.0,100.52197648260972,191.569643986277,0.0,0.0,4.138063344163079e-06,1.8504713713863983e-07,0.13971328735351562,0.13971328735351562,0.0,0.0,0.0,0.0,0.0,1.8504713713863983e-07
2011-04-07,-13.236689324421889,0.003337860107421875,0.0,100.52431298468491,191.569643986277,0.0,0.0,3.9725408103965555e-06,1.7764525165309426e-07,0.003337860107421875,0.003337860107421875,0.0,0.0,0.0,0.0,0.0,1.7764525165309426e-07
2011-04-08,-11.570362034374769,0.0,0.0,100.52431298468491,191.569643986277,0.0,0.0,3.8136391779806934e-06,1.7053944158697051e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7053944158697051e-07
2011-04-09,-9.744703387459232,0.0,0.0,100.52431298468491,191.569643986277,0.0,0.0,3.661093610861466e-06,1.637178639234917e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.637178639234917e-07
2011-04-10,-8.733159004079264,0.0,0.0,100.52431298468491,191.569643986277,0.0,0.0,3.514649866427007e-06,1.5716914936655203e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5716914936655203e-07
2011-04-11,-6.59946849888951,0.00858306884765625,0.0,100.53032113287827,191.569643986277,0.0,0.0,3.374063871769927e-06,1.5088238339188996e-07,0.00858306884765625,0.00858306884765625,0.0,0.0,0.0,0.0,0.0,1.5088238339188996e-07
2011-04-12,-5.221775165111396,1.8038749694824219,0.0,101.79303361151597,191.569643986277,0.0,0.0,3.23910131689913e-06,1.4484708805621435e-07,1.8038749694824219,1.8038749694824219,0.0,0.0,0.0,0.0,0.0,1.4484708805621435e-07
2011-04-13,-6.623140814536771,0.002384185791015625,0.0,101.79470254156968,191.569643986277,0.0,0.0,3.1095372642231645e-06,1.3905320453396575e-07,0.002384185791015625,0.002384185791015625,0.0,0.0,0.0,0.0,0.0,1.3905320453396575e-07
2011-04-14,-4.612292034010809,0.002384185791015625,0.042863438640000626,101.79637147162339,191.52285643528813,0.04678755098886637,0.0,2.985155773654238e-06,1.3349107635260714e-07,0.002384185791015625,0.002384185791015625,0.0,0.0,0.0,0.0,0.0,1.3349107635260714e-07
2011-04-15,-3.737864202190773,0.01811981201171875,0.13953667468945513,101.80905534003159,191.34143040942087,0.18142602586727663,0.0,2.865749542708068e-06,1.2815143329850286e-07,0.01811981201171875,0.01811981201171875,0.0,0.0,0.0,0.0,0.0,1.2815143329850286e-07
2011-04-16,-2.8125317054611876,0.0,0.2418377264462121,101.80905534003159,190.9930712873104,0.34835912211045905,0.0,2.7511195609997454e-06,1.2302537596656276e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2302537596656276e-07
2011-04-17,-2.1704478200541004,0.0,0.3128239471024242,101.80905534003159,190.49012403260267,0.5029472547077403,0.0,2.6410747785597556e-06,1.1810436092790025e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1810436092790025e-07
2011-04-18,-3.1077096578997256,0.07677078247070312,0.2092040352091766,101.86279488776108,190.17668041356495,0.31344361903770945,0.0,2.5354317874173654e-06,1.1338018649078423e-07,0.07677078247070312,0.07677078247070312,0.0,0.0,0.0,0.0,0.0,1.1338018649078423e-07
2011-04-19,-4.2300550985573935,1.8353462219238281,0.08512202207391993,103.14753724310776,190.04891730770774,0.12776310585720063,0.0,2.4340145159206708e-06,1.0884497903115286e-07,1.8353462219238281,1.8353462219238281,0.0,0.0,0.0,0.0,0.0,1.0884497903115286e-07
2011-04-20,-4.214657568052601,0.40149688720703125,0.08682431132741984,103.42858506415268,189.9268885360721,0.12202877163562002,0.0,2.336653935283844e-06,1.0449117986990675e-07,0.40149688720703125,0.40149688720703125,0.0,0.0,0.0,0.0,0.0,1.0449117986990675e-07
2011-04-21,-3.8831550285264336,2.3527145385742188,0.12347390331021758,105.07548524115464,189.76137280851896,0.1655157275531481,0.0,2.24318777787249e-06,1.0031153267511047e-07,2.3527145385742188,2.3527145385742188,0.0,0.0,0.0,0.0,0.0,1.0031153267511047e-07
2011-04-22,-4.405559624801185,0.3256797790527344,0.06571894514074474,105.30346108649155,189.6856128047845,0.0757600037344395,0.0,2.1534602667575904e-06,9.629907136810605e-08,0.3256797790527344,0.3256797790527344,0.0,0.0,0.0,0.0,0.0,9.629907136810605e-08
2011-04-23,-4.098995865643732,0.00286102294921875,0.09961140553001557,105.305463802556,189.56251650736775,0.12309629741677276,0.0,2.067321856087287e-06,9.24471085133818e-08,0.00286102294921875,0.00286102294921875,0.0,0.0,0.0,0.0,0.0,9.24471085133818e-08
