,T2,RRR,PE,Q_HBV,Qobs,Q_DDM,Q_Total
2011-03-05,258.3154368106475,0.5741119384765625,0.0,6.832866148343112e-07,0.0,0.0,6.832866148343112e-07
2011-03-06,257.3134809449955,0.4372596740722656,0.0,6.559551502436294e-07,0.0,0.0,6.559551502436294e-07
2011-03-07,258.90687916196316,0.048160552978515625,0.0,6.297169442436677e-07,0.0,0.0,6.297169442436677e-07
2011-03-08,258.88345041300727,0.07104873657226562,0.0,6.045282664796835e-07,0.0,0.0,6.045282664796835e-07
2011-03-09,260.3399723264485,0.25844573974609375,0.0,5.803471358206464e-07,0.0,0.0,5.803471358206464e-07
2011-03-10,259.6819896720273,0.00667572021484375,0.0,5.571332503856454e-07,0.0,0.0,5.571332503856454e-07
2011-03-11,262.46998052895367,0.011920928955078125,0.0,5.348479203686423e-07,0.0,0.0,5.348479203686423e-07
2011-03-12,258.00048232220416,1.09100341796875,0.0,5.134540035536566e-07,0.0,0.0,5.134540035536566e-07
2011-03-13,254.79594193921844,0.05435943603515625,0.0,4.929158434119668e-07,0.0,0.0,4.929158434119668e-07
2011-03-14,258.2925072982502,0.0,0.0,4.7319920967590166e-07,0.0,0.0,4.7319920967590166e-07
2011-03-15,263.12250389792797,0.0591278076171875,0.0,4.5427124128897355e-07,0.0,0.0,4.5427124128897355e-07
2011-03-16,259.74044456718843,3.1518936157226562,0.0,4.361003916373263e-07,0.0,0.0,4.361003916373263e-07
2011-03-17,256.4743176109196,0.0152587890625,0.0,4.1865637597172895e-07,0.0,0.0,4.1865637597172895e-07
2011-03-18,257.72278717727244,0.12493133544921875,0.0,4.0191012093282197e-07,0.0,0.0,4.0191012093282197e-07
2011-03-19,256.76930426034295,0.37670135498046875,0.0,3.858337160955239e-07,0.0,0.0,3.858337160955239e-07
2011-03-20,254.28794336099796,0.20742416381835938,0.0,3.7040036745172827e-07,0.0,0.0,3.7040036745172827e-07
2011-03-21,254.80382848788054,0.0,0.0,3.5558435275367093e-07,0.0,0.0,3.5558435275367093e-07
2011-03-22,256.35049265146415,0.0,0.0,3.413609786435223e-07,0.0,0.0,3.413609786435223e-07
2011-03-23,257.12361050362557,0.0,0.0,3.277065394977755e-07,0.0,0.0,3.277065394977755e-07
2011-03-24,259.19266843011934,0.0,0.0,3.1459827791786107e-07,0.0,0.0,3.1459827791786107e-07
