,T2,RRR,PE,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Q_HBV,DDM_smb,DDM_accumulation_rate,DDM_ice_melt_rate,DDM_snow_melt_rate,DDM_total_melt,Q_DDM,Qobs,Q_Total
2000-01-22,-18.656,0.0,0.0,78.392,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-23,-17.901,0.0,0.0,78.392,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-24,-17.092,0.0,0.0,78.392,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-25,-16.737,0.0,0.0,78.392,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-26,-16.014,0.028,0.0,78.412,196.249,0.0,0.0,0.0,0.0,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-27,-15.518,0.135,0.0,78.506,196.249,0.0,0.0,0.0,0.0,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-28,-17.332,0.414,0.0,78.796,196.249,0.0,0.0,0.0,0.0,0.414,0.414,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-29,-18.333,0.103,0.0,78.869,196.249,0.0,0.0,0.0,0.0,0.103,0.103,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-30,-17.904,0.001,0.0,78.869,196.249,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-31,-15.156,0.004,0.0,78.872,196.249,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,-14.707,0.047,0.0,78.905,196.249,0.0,0.0,0.0,0.0,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-02,-15.661,0.286,0.0,79.105,196.249,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-03,-15.34,0.378,0.0,79.37,196.249,0.0,0.0,0.0,0.0,0.378,0.378,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-04,-16.121,0.0,0.0,79.37,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-05,-17.169,0.019,0.0,79.383,196.249,0.0,0.0,0.0,0.0,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-06,-15.49,0.0,0.0,79.383,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-07,-14.847,0.0,0.0,79.383,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-08,-13.637,0.0,0.0,79.383,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-09,-13.535,0.001,0.0,79.384,196.249,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-10,-14.129,0.245,0.0,79.555,196.249,0.0,0.0,0.0,0.0,0.245,0.245,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-11,-16.131,1.921,0.0,80.9,196.249,0.0,0.0,0.0,0.0,1.921,1.921,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-12,-19.23,0.02,0.0,80.914,196.249,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-13,-18.368,0.008,0.0,80.919,196.249,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-14,-16.434,0.0,0.0,80.919,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-15,-13.654,0.004,0.0,80.922,196.249,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-16,-13.051,1.557,0.0,82.012,196.249,0.0,0.0,0.0,0.0,1.557,1.557,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-17,-14.073,1.872,0.0,83.322,196.249,0.0,0.0,0.0,0.0,1.872,1.872,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-18,-15.813,0.109,0.0,83.399,196.249,0.0,0.0,0.0,0.0,0.109,0.109,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-19,-17.331,0.067,0.0,83.445,196.249,0.0,0.0,0.0,0.0,0.067,0.067,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-20,-17.71,1.163,0.0,84.26,196.249,0.0,0.0,0.0,0.0,1.163,1.163,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-21,-19.369,8.842,0.0,90.449,196.249,0.0,0.0,0.0,0.0,8.842,8.842,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-22,-21.896,2.013,0.0,91.859,196.249,0.0,0.0,0.0,0.0,2.013,2.013,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-23,-21.345,0.057,0.0,91.898,196.249,0.0,0.0,0.0,0.0,0.057,0.057,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-24,-19.97,0.0,0.0,91.898,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-25,-19.061,0.0,0.0,91.898,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-26,-18.687,0.0,0.0,91.898,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-27,-17.906,0.0,0.0,91.898,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-28,-16.11,0.0,0.0,91.898,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-29,-16.077,0.0,0.0,91.898,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,-16.898,0.271,0.0,92.088,196.249,0.0,0.0,0.0,0.0,0.271,0.271,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-02,-17.104,0.0,0.0,92.088,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-03,-16.57,0.0,0.0,92.088,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-04,-16.205,0.0,0.0,92.088,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-05,-15.438,0.0,0.0,92.088,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-06,-13.457,0.092,0.0,92.152,196.249,0.0,0.0,0.0,0.0,0.092,0.092,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-07,-14.1,0.024,0.0,92.169,196.249,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-08,-12.436,1.237,0.0,93.035,196.249,0.0,0.0,0.0,0.0,1.237,1.237,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-09,-14.945,0.018,0.0,93.048,196.249,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-10,-13.954,0.0,0.0,93.048,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-11,-13.911,0.016,0.0,93.059,196.249,0.0,0.0,0.0,0.0,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-12,-13.877,0.007,0.0,93.064,196.249,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-13,-13.204,0.348,0.0,93.308,196.249,0.0,0.0,0.0,0.0,0.348,0.348,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-14,-13.726,0.012,0.0,93.316,196.249,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-15,-12.13,0.002,0.0,93.318,196.249,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-16,-11.367,0.0,0.0,93.318,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-17,-10.516,0.083,0.0,93.376,196.249,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-18,-12.146,0.617,0.0,93.807,196.249,0.0,0.0,0.0,0.0,0.617,0.617,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-19,-12.312,4.998,0.0,97.306,196.249,0.0,0.0,0.0,0.0,4.998,4.998,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-20,-14.138,4.499,0.0,100.455,196.249,0.0,0.0,0.0,0.0,4.499,4.499,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-21,-18.326,0.022,0.0,100.471,196.249,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-22,-16.794,0.004,0.0,100.474,196.249,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-23,-14.286,0.0,0.0,100.474,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-24,-13.168,0.0,0.0,100.474,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-25,-10.702,0.0,0.0,100.474,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-26,-6.693,0.0,0.0,100.474,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-27,-5.018,0.0,0.0,100.474,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-28,-5.801,0.128,0.0,100.563,196.249,0.0,0.0,0.0,0.0,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-29,-7.492,0.189,0.0,100.695,196.249,0.0,0.0,0.0,0.0,0.189,0.189,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-30,-6.663,0.692,0.0,101.18,196.249,0.0,0.0,0.0,0.0,0.692,0.692,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-31,-6.182,5.221,0.0,104.835,196.249,0.0,0.0,0.0,0.0,5.221,5.221,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-01,-8.063,0.008,0.0,104.84,196.249,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-02,-7.987,0.011,0.0,104.848,196.249,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-03,-7.746,0.362,0.0,105.101,196.249,0.0,0.0,0.0,0.0,0.362,0.362,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-04,-8.74,0.004,0.0,105.104,196.249,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-05,-8.007,0.005,0.0,105.108,196.249,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-06,-6.887,0.242,0.0,105.277,196.249,0.0,0.0,0.0,0.0,0.242,0.242,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-07,-7.433,0.036,0.0,105.302,196.249,0.0,0.0,0.0,0.0,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-08,-7.889,0.206,0.0,105.446,196.249,0.0,0.0,0.0,0.0,0.206,0.206,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-09,-8.653,0.023,0.0,105.462,196.249,0.0,0.0,0.0,0.0,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-10,-6.122,0.195,0.0,105.598,196.249,0.0,0.0,0.0,0.0,0.195,0.195,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-11,-5.864,2.583,0.0,107.406,196.249,0.0,0.0,0.0,0.0,2.583,2.583,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-12,-8.632,0.727,0.0,107.915,196.249,0.0,0.0,0.0,0.0,0.727,0.727,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-13,-6.053,0.0,0.0,107.915,196.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-14,-5.397,0.005,0.0,107.919,196.249,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-15,-4.53,0.086,0.058,107.979,196.191,0.058,0.0,0.0,0.0,0.086,0.086,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-16,-5.006,2.474,0.0,109.711,196.191,0.0,0.0,0.0,0.0,2.474,2.474,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-17,-5.453,0.237,0.0,109.876,196.191,0.0,0.0,0.0,0.0,0.237,0.237,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-18,-7.93,1.825,0.0,111.154,196.191,0.0,0.0,0.0,0.0,1.825,1.825,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-19,-6.634,0.0,0.0,111.154,196.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-20,-5.924,0.01,0.0,111.161,196.191,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-21,-4.374,1.143,0.081,111.96,196.11,0.081,0.0,0.0,0.0,1.143,1.143,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-22,-5.48,5.749,0.0,115.985,196.11,0.0,0.0,0.0,0.0,5.749,5.749,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-23,-7.397,0.021,0.0,115.999,196.11,0.0,0.0,0.0,0.0,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-24,-5.982,0.0,0.0,115.999,196.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-25,-4.483,0.05,0.054,116.034,196.056,0.054,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-26,-4.246,0.638,0.076,116.481,195.981,0.076,0.0,0.0,0.0,0.638,0.638,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-27,-5.603,0.896,0.0,117.108,195.981,0.0,0.0,0.0,0.0,0.896,0.896,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-28,-6.035,0.072,0.0,117.158,195.981,0.0,0.0,0.0,0.0,0.072,0.072,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-29,-4.242,0.0,0.079,117.158,195.902,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-30,-3.751,0.038,0.144,117.185,195.758,0.144,0.0,0.0,0.0,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-01,-3.882,0.36,0.134,117.437,195.624,0.134,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-02,-2.258,0.231,0.393,117.599,195.231,0.393,0.0,0.0,0.0,0.231,0.231,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-03,-3.005,3.465,0.25,120.024,194.981,0.25,0.0,0.0,0.0,3.465,3.465,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-04,-1.68,0.01,0.474,120.031,194.506,0.474,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-05,-0.225,0.532,0.775,120.403,193.731,0.775,0.0,0.0,0.0,0.532,0.532,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-06,-4.63,10.029,0.036,127.424,193.695,0.036,0.0,0.0,0.0,10.029,10.029,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-07,-6.227,0.117,0.0,127.506,193.695,0.0,0.0,0.0,0.0,0.117,0.117,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-08,-3.708,1.4,0.155,128.485,193.54,0.155,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-09,-1.58,0.457,0.492,128.805,193.048,0.492,0.0,0.0,0.0,0.457,0.457,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-10,-0.413,0.255,0.712,128.984,192.337,0.712,0.0,0.0,0.0,0.255,0.255,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-11,0.359,4.269,0.907,127.19,192.414,0.907,1.686,1.44,0.01,3.121,3.772,0.0,0.652,0.652,0.652,0.0,0.662
2000-05-12,-1.328,3.601,0.521,130.043,191.893,0.521,0.176,2.822,0.048,3.601,3.601,0.0,0.0,0.0,0.0,0.0,0.048
2000-05-13,-1.89,0.797,0.404,131.073,191.489,0.404,0.0,2.879,0.103,0.797,0.797,0.0,0.0,0.0,0.0,0.0,0.103
2000-05-14,-2.763,0.571,0.253,132.164,191.235,0.253,0.0,2.763,0.137,0.571,0.571,0.0,0.0,0.0,0.0,0.0,0.137
2000-05-15,-3.095,0.3,0.192,132.673,191.043,0.192,0.0,2.653,0.138,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.138
2000-05-16,-2.095,0.129,0.321,132.763,190.722,0.321,0.0,2.547,0.122,0.129,0.129,0.0,0.0,0.0,0.0,0.0,0.122
2000-05-17,-0.168,0.575,0.69,133.165,190.032,0.69,0.0,2.445,0.107,0.575,0.575,0.0,0.0,0.0,0.0,0.0,0.107
2000-05-18,0.593,0.436,0.864,130.2,189.273,0.864,0.0,2.665,0.101,-0.974,0.334,0.0,1.308,1.308,1.308,0.0,1.409
2000-05-19,1.647,0.7,1.154,121.966,188.289,1.154,0.0,3.067,0.104,-4.091,0.168,0.0,4.258,4.258,4.258,0.0,4.362
2000-05-20,0.863,3.014,0.948,117.652,189.01,0.948,3.395,4.384,0.129,-0.159,1.903,0.0,2.063,2.063,2.063,0.0,2.192
2000-05-21,0.693,1.221,0.961,114.187,189.278,0.961,5.386,5.649,0.215,-0.713,0.875,0.0,1.588,1.588,1.588,0.0,1.8030000000000002
2000-05-22,-1.186,8.522,0.531,120.448,188.746,0.531,3.673,6.863,0.361,8.522,8.522,0.0,0.0,0.0,0.0,0.0,0.361
2000-05-23,-3.133,6.692,0.197,125.916,188.549,0.197,2.053,8.028,0.491,6.692,6.692,0.0,0.0,0.0,0.0,0.0,0.491
2000-05-24,-3.46,3.754,0.154,129.409,188.396,0.154,0.523,9.147,0.531,3.754,3.754,0.0,0.0,0.0,0.0,0.0,0.531
2000-05-25,-3.196,2.913,0.179,132.247,188.217,0.179,0.0,9.283,0.487,2.913,2.913,0.0,0.0,0.0,0.0,0.0,0.487
2000-05-26,-2.108,4.397,0.315,135.852,187.902,0.315,0.0,8.912,0.419,4.397,4.397,0.0,0.0,0.0,0.0,0.0,0.419
2000-05-27,-1.781,0.284,0.342,136.496,187.56,0.342,0.0,8.555,0.371,0.284,0.284,0.0,0.0,0.0,0.0,0.0,0.371
2000-05-28,-1.751,0.473,0.333,137.266,187.227,0.333,0.0,8.213,0.352,0.473,0.473,0.0,0.0,0.0,0.0,0.0,0.352
2000-05-29,-0.62,0.635,0.452,137.865,186.775,0.452,0.0,7.885,0.347,0.635,0.635,0.0,0.0,0.0,0.0,0.0,0.347
2000-05-30,-1.607,4.589,0.293,141.479,186.482,0.293,0.0,7.569,0.34,4.589,4.589,0.0,0.0,0.0,0.0,0.0,0.34
2000-05-31,-0.736,1.909,0.438,142.999,186.044,0.438,0.0,7.267,0.329,1.909,1.909,0.0,0.0,0.0,0.0,0.0,0.329
2000-06-01,-0.413,4.386,0.491,146.173,185.553,0.491,0.0,6.976,0.314,4.386,4.386,0.0,0.0,0.0,0.0,0.0,0.314
2000-06-02,-0.647,6.752,0.465,151.061,185.088,0.465,0.0,6.697,0.299,6.752,6.752,0.0,0.0,0.0,0.0,0.0,0.299
2000-06-03,-1.077,2.494,0.389,153.077,184.699,0.389,0.0,6.429,0.287,2.494,2.494,0.0,0.0,0.0,0.0,0.0,0.287
2000-06-04,-3.542,25.533,0.082,171.835,184.617,0.082,0.0,6.172,0.275,25.533,25.533,0.0,0.0,0.0,0.0,0.0,0.275
2000-06-05,-5.791,0.561,0.0,173.676,184.617,0.0,0.0,5.925,0.265,0.561,0.561,0.0,0.0,0.0,0.0,0.0,0.265
2000-06-06,-5.078,0.003,0.0,174.948,184.617,0.0,0.0,5.688,0.255,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.255
2000-06-07,-2.572,0.0,0.175,175.591,184.442,0.175,0.0,5.46,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244
2000-06-08,0.019,0.625,0.549,175.494,184.057,0.549,0.0,5.684,0.236,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.236
2000-06-09,1.312,0.664,0.765,168.937,183.468,0.765,0.0,5.926,0.232,-3.049,0.27,0.0,3.32,3.32,3.32,0.0,3.552
2000-06-10,0.403,4.171,0.549,166.922,184.029,0.549,1.475,7.129,0.244,2.818,3.594,0.0,0.776,0.776,0.776,0.0,1.02
2000-06-11,-1.348,21.372,0.268,182.219,183.761,0.268,0.0,8.261,0.284,21.372,21.372,0.0,0.0,0.0,0.0,0.0,0.284
2000-06-12,-4.854,26.179,0.003,201.757,183.758,0.003,0.0,7.93,0.332,26.179,26.179,0.0,0.0,0.0,0.0,0.0,0.332
2000-06-13,-5.554,0.014,0.0,203.156,183.758,0.0,0.0,7.613,0.355,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.355
2000-06-14,-2.622,0.0,0.147,203.811,183.61,0.147,0.0,7.308,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345
2000-06-15,-1.47,0.013,0.287,204.188,183.323,0.287,0.0,7.016,0.32,0.013,0.013,0.0,0.0,0.0,0.0,0.0,0.32
2000-06-16,0.754,0.176,0.652,200.416,182.717,0.652,0.0,6.86,0.299,-1.639,0.121,0.0,1.76,1.76,1.76,0.0,2.059
2000-06-17,1.783,0.141,0.881,191.499,181.874,0.881,0.0,6.684,0.286,-4.617,0.024,0.0,4.641,4.641,4.641,0.0,4.927
2000-06-18,1.37,2.883,0.775,184.647,183.937,0.775,5.741,7.857,0.306,-2.395,1.089,0.0,3.484,3.484,3.484,0.0,3.79
2000-06-19,2.606,0.467,1.043,171.619,186.804,1.043,14.296,8.983,0.435,-6.943,0.0,0.0,6.943,6.943,6.943,0.0,7.377999999999999
2000-06-20,2.256,1.676,0.954,160.341,189.409,0.954,22.036,10.063,0.757,-5.963,0.0,0.0,5.963,5.963,5.963,0.0,6.72
2000-06-21,1.417,3.439,0.75,153.257,191.381,0.75,27.448,11.101,1.241,-2.394,1.22,0.0,3.614,3.614,3.614,0.0,4.855
2000-06-22,0.451,5.231,0.536,151.004,192.652,0.536,30.097,12.097,1.745,3.473,4.382,0.0,0.909,0.909,0.909,0.0,2.654
2000-06-23,0.99,5.049,0.63,146.052,194.43,0.63,34.668,13.053,2.142,0.447,2.867,0.0,2.42,2.42,2.42,0.0,4.561999999999999
2000-06-24,1.071,4.528,0.691,140.696,196.056,0.691,39.002,13.971,2.42,-0.259,2.388,0.0,2.647,2.647,2.647,0.0,5.067
2000-06-25,0.923,2.618,0.671,136.081,197.044,0.671,41.142,14.852,2.648,-0.657,1.575,0.0,2.231,2.231,2.231,0.0,4.879
2000-06-26,1.17,3.553,0.695,130.231,198.465,0.695,44.901,15.698,2.87,-1.225,1.699,0.0,2.923,2.923,2.923,0.0,5.793
2000-06-27,1.968,3.953,0.803,120.391,200.708,0.803,52.1,16.51,3.109,-4.845,0.312,0.0,5.158,5.158,5.158,0.0,8.267
2000-06-28,2.999,1.449,1.085,105.393,203.161,1.085,61.432,17.29,3.416,-8.046,0.0,0.0,8.046,8.046,8.046,0.0,11.462
