,Qobs,DDM_total_melt,DDM_smb,Q_Total,Q_COSIPY,COSIPY_smb,COSIPY_melt
2012-11-06,0.0,0.0,0.045,0.182,0.0,0.020558700013422315,3.840248776110988e-05
2012-11-07,0.0,0.0,0.051,0.174,0.0,0.2719888317258152,9.667703689374096e-05
2012-11-08,0.0,0.0,0.588,0.167,0.0,0.2991557289228484,4.66481433334449e-05
2012-11-09,0.0,0.0,0.116,0.161,0.0,0.024675169771580543,2.7915775186191905e-05
2012-11-10,0.0,0.0,0.015,0.154,0.0,0.02927467072640011,3.505065534077925e-05
2012-11-11,0.0,0.0,0.052,0.148,0.0,-0.00845621824547544,2.7614139532528903e-05
2012-11-12,0.0,0.0,0.0,0.142,0.0,0.05385774017299954,3.145526278371849e-05
2012-11-13,0.0,0.0,2.617,0.136,0.0,2.525126744342083,5.546343930083875e-05
2012-11-14,0.0,0.0,1.266,0.131,0.0,1.1437696464249536,0.03956057826106153
2012-11-15,0.0,0.0,0.0,0.126,0.0,0.004545703453970759,3.046682130120198e-05
2012-11-16,0.0,0.0,0.031,0.121,0.0,0.08638502384935776,5.785413254015732e-05
2012-11-17,0.0,0.0,0.042,0.116,0.0,0.02435935512232845,3.5077175718365846e-05
2012-11-18,0.0,0.0,0.0,0.111,0.0,0.004484378242707768,2.8698059267437893e-05
2012-11-19,0.0,0.0,0.0,0.107,0.0,0.019032647347721535,0.0038316738955133382
2012-11-20,0.0,0.0,3.99,0.103,0.0,3.831300244850834,5.406136090559585e-05
2012-11-21,0.0,0.0,0.077,0.098,0.0,0.011377112932605163,0.014689251753461452
2012-11-22,0.0,0.0,0.01,0.095,0.0,0.0021911960179112327,2.4365814772881062e-05
2012-11-23,0.0,0.0,0.055,0.091,0.0,0.0004416892778514224,4.22345966148251e-05
2012-11-24,0.0,0.0,0.21,0.087,0.0,0.0183234105017053,3.9863433245430086e-05
2012-11-25,0.0,0.0,0.01,0.084,0.0,0.00015033347124543604,3.158169962961765e-05
2012-11-26,0.0,0.0,0.0,0.08,0.0,-0.0027070355919438694,3.141260856738746e-05
2012-11-27,0.0,0.0,0.003,0.077,0.0,0.00917709806024531,0.007429968457652453
2012-11-28,0.0,0.0,0.0,0.074,0.0,-7.726452675432429e-05,2.6724551033325208e-05
2012-11-29,0.0,0.0,1.272,0.071,0.0,1.184232796370618,3.8762893705493764e-05
2012-11-30,0.0,0.0,2.583,0.068,0.0,2.6153757791499594,5.271744914628752e-05
2012-12-01,0.0,0.0,0.339,0.065,0.0,0.10737154542581659,3.6377135779272605e-05
2012-12-02,0.0,0.0,0.03,0.063,0.0,-0.0031966985153324503,4.330901926395392e-05
2012-12-03,0.0,0.0,0.347,0.06,0.0,-0.0002511145703444857,4.5969049769072794e-05
2012-12-04,0.0,0.0,0.045,0.058,0.0,0.0017232193270335391,3.7731586591226644e-05
2012-12-05,0.0,0.0,0.004,0.056,0.0,-0.0010778344770173746,3.246079121737798e-05
2012-12-06,0.0,0.0,0.0,0.053,0.0,-2.795378166138331e-05,2.795378166138331e-05
2012-12-07,0.0,0.0,0.0,0.051,0.0,-2.4909152499832754e-05,2.5183470858528125e-05
2012-12-08,0.0,0.0,0.0,0.049,0.0,-2.822064199966519e-05,2.822064199966519e-05
2012-12-09,0.0,0.0,0.001,0.047,0.0,-4.1535331912787485e-05,3.2220339840252415e-05
2012-12-10,0.0,0.0,0.006,0.045,0.0,-0.010060083703937682,3.171065545137343e-05
2012-12-11,0.0,0.0,0.0,0.044,0.0,-0.0037015439445819516,4.460486046200909e-05
2012-12-12,0.0,0.0,0.031,0.042,0.0,-0.0024562557854324474,0.015516897591440818
2012-12-13,0.0,0.0,0.341,0.04,0.0,-0.27671191399252376,0.5091499497540669
2012-12-14,0.0,0.0,0.015,0.039,0.0,-0.0003177937970609062,2.9900459030514037e-05
2012-12-15,0.0,0.0,0.031,0.037,0.0,-0.002774292188987697,3.753009106528318e-05
2012-12-16,0.0,0.0,0.018,0.035,0.0,0.008736101338496617,2.975018394207005e-05
2012-12-17,0.0,0.0,0.0,0.034,0.0,-0.005991128417741209,0.003431031351645461
2012-12-18,0.0,0.0,0.114,0.033,0.0,-0.00397666641099365,4.63708322681435e-05
2012-12-19,0.0,0.0,2.347,0.031,0.0,2.1287978741816933,7.280123118886444e-05
2012-12-20,0.0,0.0,1.376,0.03,0.0,1.3763847744352082,4.49815276671099e-05
2012-12-21,0.0,0.0,0.0,0.029,0.0,-2.204256322522975e-05,2.21281019534586e-05
2012-12-22,0.0,0.0,0.0,0.028,0.0,1.3600022851536471e-05,2.0407849338054477e-05
2012-12-23,0.0,0.0,0.26,0.027,0.0,0.10523160846556656,3.6238660986877626e-05
2012-12-24,0.0,0.0,0.278,0.026,0.0,0.07835419226032071,4.9457507813614785e-05
2012-12-25,0.0,0.0,0.021,0.025,0.0,0.01734659243139331,4.2828187291392584e-05
2012-12-26,0.0,0.0,0.725,0.024,0.0,0.6422670542842838,5.643576897432608e-05
2012-12-27,0.0,0.0,0.017,0.023,0.0,0.004840953449357341,2.164779617301308e-05
2012-12-28,0.0,0.0,0.0,0.022,0.0,-1.8783715288353226e-05,1.8783715288353226e-05
2012-12-29,0.0,0.0,0.0,0.021,0.0,-1.987224498512001e-05,1.987224498512001e-05
2012-12-30,0.0,0.0,0.0,0.02,0.0,-2.388637784301349e-05,2.388637784301349e-05
2012-12-31,0.0,0.0,0.0,0.019,0.0,-2.5254522746835594e-05,2.5254522746835594e-05
2013-01-01,0.0,0.0,0.0,0.018,0.0,0.0007361796188984027,4.805879180535572e-05
2013-01-02,0.0,0.0,0.004,0.018,0.0,-0.0010260943026669065,2.9840884581261205e-05
2013-01-03,0.0,0.0,0.0,0.017,0.0,-0.00012929393481058378,4.794803446777014e-05
2013-01-04,0.0,0.0,0.032,0.016,0.0,0.0033192592574490306,0.003433064021812297
2013-01-05,0.0,0.0,0.094,0.016,0.0,0.015567567354180358,2.8857494476612994e-05
2013-01-06,0.0,0.0,0.007,0.015,0.0,0.0019824956704023134,2.299327410683447e-05
2013-01-07,0.0,0.0,0.0,0.014,0.0,-2.3555086830481855e-05,2.3555086830481855e-05
2013-01-08,0.0,0.0,0.0,0.014,0.0,-0.006970129727403893,0.0032571397285706847
2013-01-09,0.0,0.0,0.0,0.013,0.0,-0.0013915190213449292,2.3381763830128862e-05
2013-01-10,0.0,0.0,0.01,0.013,0.0,-0.0006829890047238609,3.524360565197783e-05
2013-01-11,0.0,0.0,0.0,0.012,0.0,-5.628392718881145e-05,2.663442292824313e-05
2013-01-12,0.0,0.0,0.211,0.012,0.0,0.11247450584079133,2.863943677893898e-05
2013-01-13,0.0,0.0,3.223,0.011,0.0,3.1215984107069357,5.460112793019877e-05
2013-01-14,0.0,0.0,0.021,0.011,0.0,0.0036941312754953737,0.0025944837880451815
2013-01-15,0.0,0.0,0.0,0.01,0.0,0.0015597241923346959,3.114564169697105e-05
2013-01-16,0.0,0.0,0.084,0.01,0.0,0.0007123667087938435,3.7714937719203615e-05
2013-01-17,0.0,0.0,0.072,0.01,0.0,0.008436551082331375,6.295377536763416e-05
2013-01-18,0.0,0.0,0.005,0.009,0.0,0.06377609819521603,0.0001042656399183824
2013-01-19,0.0,0.0,0.0,0.009,0.0,0.01167450203881713,0.002650857197170061
2013-01-20,0.0,0.0,0.0,0.009,0.0,-0.0038262608989410355,3.887242087301588e-05
2013-01-21,0.0,0.0,0.142,0.008,0.0,0.015109663527980778,0.00925581436953186
2013-01-22,0.0,0.0,0.004,0.008,0.0,0.0027892050650415675,3.245801544914759e-05
2013-01-23,0.0,0.0,0.03,0.008,0.0,0.04321061320771942,7.194714127600197e-05
2013-01-24,0.0,0.0,0.001,0.007,0.0,0.0026476588614780406,0.0050171734149560086
2013-01-25,0.0,0.0,0.0,0.007,0.0,0.0005019576742441087,3.084595562649582e-05
2013-01-26,0.0,0.0,0.027,0.007,0.0,0.018479320878331155,0.004064991174983893
2013-01-27,0.0,0.0,0.011,0.006,0.0,-0.00040959879089880755,0.027943139041183077
2013-01-28,0.0,0.0,0.041,0.006,0.0,0.09666082303699351,4.159235358931666e-05
2013-01-29,0.0,0.0,0.091,0.006,0.0,0.15317056730541043,3.381516920538043e-05
2013-01-30,0.0,0.0,0.101,0.006,0.0,-0.09094324708207494,0.2332402367389933
2013-01-31,0.0,0.0,0.013,0.005,0.0,0.0027498708661874375,0.00870027178172101
2013-02-01,0.0,0.0,0.01,0.005,0.0,-0.3591749731137069,0.47002302725832784
2013-02-02,0.0,0.0,0.001,0.005,0.0,0.016091988096391657,0.002823078973869433
2013-02-03,0.0,0.0,0.233,0.005,0.0,0.002816291815786604,0.11467091564966589
2013-02-04,0.0,0.0,0.016,0.005,0.0,0.06220990497528858,0.016981402417274315
2013-02-05,0.0,0.0,0.068,0.004,0.0,0.16733086566063432,0.015800513059899667
2013-02-06,0.0,0.0,3.338,0.004,0.0,3.324679545491084,6.696144196163981e-05
2013-02-07,0.0,0.0,0.147,0.004,0.0,0.016234430240414943,0.024285704051398398
2013-02-08,0.0,0.0,0.001,0.004,0.0,0.03389646374005452,3.531899094874573e-05
2013-02-09,0.0,0.0,0.006,0.004,0.0,0.11619852972267825,5.457458518721595e-05
2013-02-10,0.0,0.0,0.01,0.004,0.0,0.005259707154509754,2.21028580233328e-05
2013-02-11,0.0,0.0,0.005,0.003,0.0,0.0041819813535877584,2.2691576361637548e-05
2013-02-12,0.0,0.0,0.0,0.003,0.0,0.001913594465365758,2.1194050949040086e-05
2013-02-13,0.0,0.0,0.014,0.003,0.0,0.006349456018718629,2.3700601195742844e-05
2013-02-14,0.0,0.0,0.0,0.003,0.0,0.0031010127397370644,2.600328053341395e-05
2013-02-15,0.0,0.0,0.003,0.003,0.0,0.06868964575237747,0.0004473371671856552
2013-02-16,0.0,0.0,0.008,0.003,0.0,0.07082720485144212,2.7734066039166183e-05
2013-02-17,0.0,0.0,0.01,0.003,0.0,0.029879306705056174,2.356451181686193e-05
2013-02-18,0.0,0.0,0.008,0.003,0.0,0.021426442226309378,0.0069271991297189875
2013-02-19,0.0,0.0,0.0,0.002,0.0,0.025241689485214165,2.6778058386202127e-05
2013-02-20,0.0,0.0,0.012,0.002,0.0,0.02922447671432161,4.004861753967387e-05
2013-02-21,0.0,0.0,0.001,0.002,0.0,0.06060035342644159,0.0038374592057452387
2013-02-22,0.0,0.0,0.009,0.002,0.0,0.21429316971742876,0.0001669777115109559
2013-02-23,0.0,0.0,0.393,0.002,0.0,0.5705931090827493,0.0001608599631123998
2013-02-24,0.0,0.0,0.235,0.002,0.0,0.19411108066031407,3.507002088226269e-05
2013-02-25,0.0,0.0,0.044,0.002,0.0,0.0614790136263242,3.237945685019245e-05
2013-02-26,0.0,0.0,0.011,0.002,0.0,0.023892031387642634,4.340590075029799e-05
2013-02-27,0.0,0.0,0.78,0.002,0.0,0.3303139470221511,6.306996895174442e-05
2013-02-28,0.0,0.0,0.932,0.002,0.0,0.44443125994397537,5.060043902321579e-05
2013-03-01,0.0,0.0,0.103,0.002,0.0,0.15155166567685152,0.009041799061578162
2013-03-02,0.0,0.0,0.0,0.002,0.0,0.020584193965235156,2.7937295002640345e-05
2013-03-03,0.0,0.0,0.0,0.002,0.0,0.09453817845693085,3.460388741125019e-05
2013-03-04,0.0,0.0,0.106,0.001,0.0,0.07245067950294631,4.195029295009615e-05
2013-03-05,0.0,0.0,0.062,0.001,0.0,0.18314525846175944,3.9742508825800884e-05
2013-03-06,0.0,0.0,0.0,0.001,0.0,0.14679488270641558,7.742862198211099e-05
2013-03-07,0.0,0.0,0.0,0.001,0.0,0.17282342116143873,0.00015274180181361452
2013-03-08,0.0,0.0,0.05,0.001,0.0,0.1965913100915432,0.008060378112366528
2013-03-09,0.0,0.0,0.341,0.001,0.0,0.3692109279948793,0.0002909911185733677
2013-03-10,0.0,0.0,1.84,0.001,0.0,1.6457109799286245,5.83747952681109e-05
2013-03-11,0.0,0.0,0.086,0.001,0.0,-0.1459113115770839,0.33743891750460747
2013-03-12,0.0,0.0,0.0,0.001,0.0,0.09354048915955425,7.07926412404563e-05
2013-03-13,0.0,0.0,0.031,0.001,0.0,0.06865090477763242,4.02134492405316e-05
2013-03-14,0.0,0.0,4.812,0.001,0.0,4.695652554026196,0.00018346214252549606
2013-03-15,0.0,0.0,0.791,0.001,0.0,0.5627386537190946,0.002841924620791686
2013-03-16,0.0,0.0,0.0,0.001,0.0,0.005508555440724022,2.8815748646148276e-05
2013-03-17,0.0,0.0,0.0,0.001,0.0,6.425382998575186e-06,2.7652985527092743e-05
2013-03-18,0.0,0.0,0.0,0.001,0.0,0.005153788580767575,2.73656296216113e-05
2013-03-19,0.0,0.0,0.0,0.001,0.0,-2.8920651987978093e-05,2.8920651987978093e-05
2013-03-20,0.0,0.0,0.688,0.001,0.0,0.6474852546504386,3.450131873047933e-05
2013-03-21,0.0,0.0,0.655,0.001,0.0,0.6472641598913813,2.671584338884232e-05
2013-03-22,0.0,0.0,0.006,0.001,0.0,0.10386861091245739,3.59425142958147e-05
2013-03-23,0.0,0.0,0.0,0.001,0.0,0.06852782875481275,2.945843882356881e-05
2013-03-24,0.0,0.0,0.022,0.001,0.0,0.11212478669782915,2.9908538183326245e-05
2013-03-25,0.0,0.0,0.0,0.001,0.0,0.0012818724932683965,3.0974031185584116e-05
2013-03-26,0.0,0.0,0.238,0.001,0.0,0.08493881125077639,0.06610579593089685
2013-03-27,0.0,0.0,1.111,0.001,0.0,0.8899313088789312,0.00010207070464745218
2013-03-28,0.0,0.0,0.028,0.001,0.0,0.09482882085144985,2.5911087550835467e-05
2013-03-29,0.0,0.0,0.0,0.001,0.0,0.0036627172344816197,2.5936347934854448e-05
2013-03-30,0.0,0.0,0.049,0.001,0.0,0.02222839994478388,2.940899395050988e-05
2013-03-31,0.0,0.0,0.16,0.0,0.0,0.060098532726140116,3.3994210761108076e-05
2013-04-01,0.0,0.0,0.706,0.0,0.0,0.05455773849478435,0.029425726383475268
2013-04-02,0.0,0.0,2.612,0.0,0.0,2.6186877727576143,0.0001701122695911166
2013-04-03,0.0,0.0,0.699,0.0,0.0,0.5458871693825946,5.4479168866785726e-05
2013-04-04,0.0,0.0,0.051,0.0,0.0,0.1535606407503887,0.01178002163580127
2013-04-05,0.0,0.0,0.0,0.0,0.0,0.074432566237451,3.197818062886494e-05
2013-04-06,0.0,0.0,0.052,0.0,0.0,0.17318698286385292,3.5416243935199454e-05
2013-04-07,0.0,0.0,0.107,0.0,0.0,0.19552013667666626,0.0051705953610646695
2013-04-08,0.0,0.0,0.263,0.0,0.0,0.0483946211500691,0.14995242089951172
2013-04-09,0.0,0.0,1.268,0.0,0.0,0.5199243866547375,5.123990496331809e-05
2013-04-10,0.0,0.0,0.848,0.0,0.0,0.45269375629107245,0.11452946183985031
2013-04-11,0.0,0.0,0.0,0.0,0.0,0.024555380610330507,3.331126780271203e-05
2013-04-12,0.0,0.0,0.0,0.0,0.0,0.09232143606928733,2.931522953887632e-05
2013-04-13,0.0,0.0,0.022,0.0,0.0,0.012760873488661706,0.00839571759111104
2013-04-14,0.0,0.0,0.131,0.0,0.0,0.13812684384497198,3.86761150041416e-05
2013-04-15,0.0,0.0,0.13,0.0,0.0,0.586876903273572,0.00015859083394856047
2013-04-16,0.0,0.0,2.072,0.0,0.0,-0.8510718511545478,2.077573021358599
2013-04-17,0.0,0.0,22.245,0.0,0.0,22.020197924260543,0.013561312814224832
2013-04-18,0.0,0.0,5.971,0.0,0.0,4.7379304356379315,1.01012002760041
2013-04-19,0.0,0.0,4.921,0.0,0.0,4.938984836850474,0.014751470806579596
2013-04-20,0.0,0.0,0.02,0.0,0.0,0.1570003089456013,0.0025804755220879706
2013-04-21,0.0,0.0,0.0,0.0,0.0,0.014218257593057834,4.197474778070411e-05
2013-04-22,0.0,0.0,0.0,0.0,0.0,0.0002452454877696529,3.0244119740025004e-05
2013-04-23,0.0,0.0,0.0,0.0,0.0,0.0023008841308145614,3.115604278802151e-05
2013-04-24,0.0,0.0,0.0,0.0,0.0,0.00602897050751759,3.07391390660451e-05
2013-04-25,0.0,0.0,0.001,0.0,0.0,-0.30144377007415524,0.3299233209477182
2013-04-26,0.0,0.0,0.241,0.0,0.0,-0.14280031265802076,0.2996311636954929
2013-04-27,0.0,0.0,0.484,0.0,0.0,-3.4768651895348603,3.754702253142128
2013-04-28,0.0,0.0,2.566,0.0,0.0,1.0470008882209916,1.2109244093033684
2013-04-29,0.0,0.0,8.687,0.0,0.0,7.539526782066208,0.9863612175142371
2013-04-30,0.0,0.0,2.591,0.0,0.0,0.02664952468648675,2.698478142011026
2013-05-01,0.0,0.0,2.699,0.0,0.0,2.0105976333823254,0.297762089858685
2013-05-02,0.0,0.0,0.535,0.0,0.0,0.3275020180499256,0.2697595656162848
2013-05-03,0.0,0.0,2.093,0.0,0.0,1.618445943540456,0.3836733482064044
2013-05-04,0.0,0.0,12.193,0.0,0.0,10.63580702945949,1.6644771730538501
2013-05-05,0.0,0.0,11.812,0.0,0.0,11.876326464308486,0.0056237376138565396
2013-05-06,0.0,0.0,0.192,0.0,0.0,0.0726851719036329,3.4732141519870006e-05
2013-05-07,0.0,0.0,0.01,0.0,0.0,0.035911739892670554,0.023154826704752527
2013-05-08,0.0,0.0,0.0,0.0,0.0,0.09203811915239678,0.0026003936150798533
2013-05-09,0.0,0.0,0.547,0.0,0.0,0.3017248135622419,0.006756338298396093
2013-05-10,0.0,0.0,1.478,0.0,0.0,0.11221605396713205,1.1586404256993403
2013-05-11,0.0,0.0,6.712,0.0,0.0,5.096807262620256,1.5233107626189182
2013-05-12,0.0,0.0,2.608,0.0,0.0,1.4164671495224501,0.6865989916300255
2013-05-13,0.0,0.0,4.655,0.0,0.0,2.090863120646615,2.5291466881469282
2013-05-14,0.0,0.0,1.331,0.0,0.0,-2.5204451609519354,3.5224164863677174
2013-05-15,0.0,0.0,0.997,0.0,0.0,0.7253279141310235,0.0005748172280207002
2013-05-16,0.0,0.0,0.01,0.0,0.0,0.39233183293616636,0.0036025662151025354
2013-05-17,0.0,0.0,1.582,0.0,0.0,1.4026427643867594,0.00039816416481704804
2013-05-18,0.0,0.0,0.199,0.0,0.0,-0.5389244319118183,0.9543966712218965
2013-05-19,0.0,1.313,-1.283,1.313,0.0,0.3454131571076241,0.31006792891285323
2013-05-20,0.0,0.246,0.19,0.247,0.0,-0.04356298340052516,0.7769128350365438
2013-05-21,0.0,0.0,1.077,0.005,0.0,0.8373339388019009,0.7187216725166662
2013-05-22,0.0,0.0,1.061,0.01,0.0,0.6285933545636384,0.1522620959315135
2013-05-23,0.0,0.0,0.439,0.014,0.0,0.5781269396654927,0.09023824977242921
2013-05-24,0.0,0.0,1.757,0.015,0.0,0.8366624091016782,0.19695548162786058
2013-05-25,0.0,0.0,4.073,0.013,0.0,3.8030516353851898,0.017831048832824936
2013-05-26,0.0,0.0,3.887,0.012,0.0,2.684670915525387,0.9095217032469404
2013-05-27,0.0,0.0,1.644,0.011,0.0,0.5702680488070716,0.5796744127255778
2013-05-28,0.0,0.0,0.059,0.011,0.0,0.2454325201598249,0.006844906789734507
2013-05-29,0.0,0.0,0.524,0.011,0.0,-0.017294068838936628,0.056658919180714494
2013-05-30,0.0,0.0,0.316,0.01,0.0,0.4904570150277461,0.0011570551631189482
2013-05-31,0.0,0.247,2.156,0.262,0.0,1.419448664909851,0.014051193243791492
2013-06-01,0.0,1.118,0.096,1.153,0.0,0.324877773608286,0.8292906033127827
2013-06-02,0.0,3.059,-2.426,3.1350000000000002,0.0,-0.7664845721412232,1.4109451985895742
2013-06-03,0.0,0.0,8.413,0.121,0.10029833010127054,5.4830252732600036,1.9261382775917395
2013-06-04,0.0,3.619,-3.221,3.773,0.14301196637826366,0.44007546275280074,0.48620608661195885
2013-06-05,0.0,1.701,2.594,1.8980000000000001,0.14311564619368708,3.403432824608732,1.4308022473827342
2013-06-06,0.0,0.0,4.855,0.293,0.2957420499283842,0.022864203785591553,4.730852768847338
2013-06-07,0.0,0.0,8.562,0.417,0.2073155531778622,6.9300344010313255,1.8480841332207893
2013-06-08,1.2573804573804577,0.0,0.097,0.486,0.47404954196690063,0.05913744100548932,0.4276837402561426
2013-06-09,1.7449361449361451,2.644,-2.629,3.1180000000000003,0.45866123374684853,0.051328600703600985,0.4690615785794624
2013-06-10,5.1065043065043065,9.51,-9.51,9.988,0.5048581960855819,-1.431431109713435,1.8946417855205115
2013-06-11,6.3125631125631125,4.489,-4.363,5.147,0.3576371974262516,-2.0838585907470097,2.2815872787444906
2013-06-12,4.516305316305317,1.432,-0.53,2.469,0.4564030530474661,-0.35534960002910904,1.1167007627534538
2013-06-13,2.2581526581526585,0.0,3.087,1.421,0.686129857944332,0.8505165545118948,1.6002899782848943
2013-06-14,1.7449361449361451,0.0,1.823,1.605,1.097573361216271,-1.2721617057511896,3.331063134447588
2013-06-15,1.2573804573804577,0.0,12.652,1.562,0.0,12.024646633163306,0.8522809647299412
2013-06-16,1.2573804573804577,0.0,3.472,1.407,0.0,-1.2271033414695467,4.545306636749345
2013-06-17,1.7449361449361451,0.0,2.204,1.258,0.9972864127193134,-2.038030249995275,3.050676267882148
2013-06-18,1.7449361449361451,0.0,12.122,1.186,0.9815626696836747,6.8175109670135425,4.0874229565829605
2013-06-19,1.7449361449361451,0.0,9.094,1.232,0.009127386822282358,6.189476937177555,2.3507640078464527
2013-06-20,1.2573804573804577,0.0,4.797,1.345,0.5455923540382371,-0.8185575995242411,4.707783903687783
2013-06-21,2.797029997029997,0.774,-0.704,2.177,1.5275725187982072,-2.4008687620331415,2.9237813608248695
2013-06-22,3.9261063261063254,5.325,-5.314,6.697,1.4136015711374394,-1.1574064296548021,1.3986805871919914
2013-06-23,4.516305316305317,4.085,-3.68,5.441,1.626286910628081,-0.9063567505249492,1.660887155602929
2013-06-24,4.516305316305317,2.3,1.886,3.783,2.108344632885783,-1.2321523541375559,3.2711070270530573
2013-06-25,4.516305316305317,5.013,-4.912,6.793,1.9775809736304077,-1.5378874931094233,1.9869060214257246
2013-06-26,5.696703296703298,7.846,-7.846,10.027000000000001,2.4472944778900327,-4.730797975919039,5.370898455044657
2013-06-27,6.3125631125631125,5.576,-5.538,8.213999999999999,2.8345493167206675,-0.46426646413876005,6.5355489302983685
2013-06-28,5.696703296703298,1.751,6.553,4.9079999999999995,1.7334579704233326,4.303359416499316,5.477741588448579
2013-06-29,5.696703296703298,1.874,0.548,5.58,3.637999650686962,-4.360166192040724,7.507800006809632
2013-06-30,6.928422928422928,3.399,-2.071,7.563,3.047914973339133,-3.2746462940805374,3.835490853338739
2013-07-01,6.3125631125631125,4.046,-2.75,8.504000000000001,4.408943860213831,-8.29395394275229,10.158833610537908
2013-07-02,6.3125631125631125,3.341,1.703,8.017,5.025530021653606,-1.6405943003900896,8.38458022892899
2013-07-03,10.161686961686963,8.421,-8.421,13.405999999999999,7.375220206701343,-9.253919109347356,9.352405749085456
2013-07-04,10.161686961686963,9.47,-9.47,14.93,5.928559161253507,-6.851806420179811,7.06710416990933
2013-07-05,11.496049896049895,6.584,-6.584,12.626,7.296891722631357,-7.757161436833731,8.705632292732083
2013-07-06,8.211464211464211,3.429,-2.954,10.019,5.85936724602674,-6.268272271117494,6.79020308710379
2013-07-07,4.516305316305317,0.923,0.041,7.857,6.316218452761277,-4.871308823301866,5.568779052103362
2013-07-08,2.2581526581526585,0.0,4.783,6.972,7.462046349474528,-2.8807720431852615,7.01343950097588
2013-07-09,1.2573804573804577,0.0,9.201,6.729,8.134858123557585,1.1554561099286087,7.533043066649652
2013-07-10,2.797029997029997,0.196,-0.119,6.529999999999999,6.974946654812436,-6.7222554382512705,6.833300502953879
2013-07-11,4.516305316305317,1.826,1.387,7.769,5.628052427162794,-2.8892952600327395,6.033472561242166
2013-07-12,5.696703296703298,2.123,1.472,7.819,9.121546385596034,-6.500567425164963,9.457644393003466
2013-07-13,5.1065043065043065,2.365,0.29,8.029,9.509967037894938,-7.980149621887315,9.493160483641244
2013-07-14,6.3125631125631125,8.265,-8.265,14.067,8.202060914270596,-7.982299186532007,8.317733468728138
2013-07-15,7.56994356994357,7.605,-7.605,13.585,7.593506258912514,-8.433965491603523,9.821723196476002
2013-07-16,11.496049896049895,3.214,-1.769,9.266,8.957630450629429,-6.880920136728507,7.895270410794004
2013-07-17,8.211464211464211,3.948,-3.876,9.902,9.853869173521803,-8.065446903560538,8.578613348449961
2013-07-18,6.3125631125631125,3.355,-2.329,9.077,9.322732994014537,-6.196091390486551,8.185898228405359
2013-07-19,8.211464211464211,0.914,2.479,6.367,8.743894974544771,-5.942900475263289,8.2595225979807
2013-07-20,7.56994356994357,3.149,-2.772,8.376000000000001,7.9401096784794625,-7.325427100339468,7.785257972896943
2013-07-21,7.56994356994357,6.759,-6.759,11.81,8.815837838012417,-9.071457508022421,9.42843711234734
2013-07-22,5.696703296703298,4.227,-2.75,9.118,7.45968807356591,-4.724239067598506,8.19339857133643
2013-07-23,5.1065043065043065,0.7,7.062,5.471,8.603199731506823,-3.457171918704785,10.08466334065934
2013-07-24,5.1065043065043065,2.003,0.221,6.745,12.337332825182783,-8.811632306325473,10.14783157686032
2013-07-25,5.1065043065043065,0.984,2.104,5.758,8.442336923377264,-6.118134491497356,8.230692668304577
2013-07-26,5.1065043065043065,1.627,0.551,6.402,9.105269555790175,-7.0232517506793295,8.67542201795545
2013-07-27,5.1065043065043065,4.541,-3.958,9.241,9.426053583199371,-8.423413992963436,9.140255219457154
2013-07-28,6.928422928422928,6.781,-6.781,11.361,10.499057601370813,-9.353323894516201,10.201608745445716
2013-07-29,10.161686961686963,8.004,-8.004,12.457,9.009954084643901,-8.332631180773788,8.930637344877358
2013-07-30,10.803207603207602,6.387,-6.387,10.706,7.899824786883513,-7.326064321126236,7.762166492870495
2013-07-31,12.163231363231366,8.24,-8.24,12.395,9.432086503088573,-8.768967724945707,9.29572364552959
2013-08-01,12.830412830412829,9.512,-9.512,13.486,10.1623530178711,-10.34280364182694,10.586369435465441
2013-08-02,12.830412830412829,11.678,-11.678,15.483,10.5443158853223,-12.142623066444193,12.18305325283241
2013-08-03,14.216097416097414,9.135,-9.135,12.799,12.145229816569609,-14.41100874175617,14.846370315407608
2013-08-04,16.32028512028512,4.452,-2.628,8.028,1.1678611496455242,4.383067688143569,3.928537982942258
2013-08-05,10.161686961686963,2.912,-0.685,6.492,13.207339542476227,-8.577754269209223,9.981818113981852
2013-08-06,8.852984852984852,5.361,-5.313,9.013,10.118809956414287,-9.420428547495524,10.064779562491847
2013-08-07,11.496049896049895,9.488,-9.488,13.17,10.507967200598218,-11.040727600479984,11.59925887919452
2013-08-08,9.494505494505496,9.259,-9.259,12.881,11.586321656346426,-6.794606132485656,10.670247018952338
2013-08-09,12.163231363231366,5.326,-5.296,8.876999999999999,15.41565695526328,-12.799940928081167,12.977732632564036
2013-08-10,10.161686961686963,6.957,-6.957,10.479,12.040142391301442,-11.217094343957907,11.668084308161877
2013-08-11,12.163231363231366,9.221,-9.221,12.706,13.061640647330814,-12.328540998604614,12.805451483304944
2013-08-12,10.803207603207602,5.944,-5.944,9.35,13.654343363801255,-14.560353112384288,14.791515322096165
2013-08-13,7.56994356994357,2.945,0.959,6.260999999999999,9.478648320850745,-5.317393396061969,9.057930366448627
2013-08-14,6.928422928422928,0.0,8.345,3.262,10.866354483435288,-0.4874191258593267,8.159102675221133
2013-08-15,6.928422928422928,1.617,-1.452,4.8580000000000005,12.154229448512188,-9.258569194988668,9.733729321983544
2013-08-16,6.3125631125631125,0.0,2.863,3.204,11.662178916274929,-8.71682936625332,10.263285693658068
2013-08-17,5.696703296703298,1.855,0.205,4.986,11.141545280873284,-7.736718587561017,11.080989504356516
